experiment run details:
  dataset: hoi
  model: phi hoi None
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9712339043617249, max_false: 0.9880115389823914, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9677228331565857, max_false: 0.9877553582191467, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9775195717811584, max_false: 0.9625323414802551, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9710841178894043, max_false: 0.9918917417526245, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9891104102134705, max_false: 0.9692598581314087, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9643517136573792, max_false: 0.9858330488204956, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9892462491989136, max_false: 0.9639039635658264, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9757501482963562, max_false: 0.9925044178962708, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9891846179962158, max_false: 0.968999445438385, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9709906578063965, max_false: 0.9857994914054871, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9906824231147766, max_false: 0.9690644145011902, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9671261310577393, max_false: 0.9876773953437805, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9888625741004944, max_false: 0.9672474265098572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9671630859375, max_false: 0.9855519533157349, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9873202443122864, max_false: 0.9712824821472168, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9667865037918091, max_false: 0.9892560839653015, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9874163866043091, max_false: 0.9706517457962036, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9627230763435364, max_false: 0.9866182208061218, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.987521767616272, max_false: 0.9652910232543945, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9582796692848206, max_false: 0.9840138554573059, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9880367517471313, max_false: 0.9635376930236816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9701643586158752, max_false: 0.9898779988288879, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9871611595153809, max_false: 0.969219982624054, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9677883982658386, max_false: 0.9892206788063049, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9901726841926575, max_false: 0.9682456254959106, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9660012722015381, max_false: 0.9868788719177246, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9885491132736206, max_false: 0.972793459892273, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9713554978370667, max_false: 0.9922664165496826, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.990984320640564, max_false: 0.9665787220001221, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9715157151222229, max_false: 0.9863126873970032, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9856129884719849, max_false: 0.9693300127983093, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9667675495147705, max_false: 0.9856272339820862, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9889541268348694, max_false: 0.9671700596809387, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9714969396591187, max_false: 0.9911454916000366, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9824888110160828, max_false: 0.9562095999717712, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9738728404045105, max_false: 0.9906314015388489, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9924246668815613, max_false: 0.9731478095054626, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9651543498039246, max_false: 0.9892259240150452, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9894009232521057, max_false: 0.9695608615875244, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9721946120262146, max_false: 0.991418182849884, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9888486862182617, max_false: 0.9696580767631531, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9676215648651123, max_false: 0.9903017282485962, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9910224676132202, max_false: 0.9648160934448242, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9631874561309814, max_false: 0.9823170304298401, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9841955304145813, max_false: 0.9593058824539185, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9708340167999268, max_false: 0.9889126420021057, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9869344830513, max_false: 0.9698733687400818, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9744487404823303, max_false: 0.9917386770248413, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988898515701294, max_false: 0.9694942235946655, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9729490876197815, max_false: 0.9820945262908936, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9887017607688904, max_false: 0.9732544422149658, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9579210877418518, max_false: 0.9853485822677612, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9876211285591125, max_false: 0.9639451503753662, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9613776206970215, max_false: 0.9886310696601868, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9835185408592224, max_false: 0.957365095615387, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9680004715919495, max_false: 0.988379955291748, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914413094520569, max_false: 0.9591432809829712, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9682419896125793, max_false: 0.9867758750915527, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9837932586669922, max_false: 0.9655501246452332, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9753898978233337, max_false: 0.9917733073234558, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9873908758163452, max_false: 0.9669653177261353, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9507263898849487, max_false: 0.9854080080986023, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.989126980304718, max_false: 0.9556044340133667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9673225283622742, max_false: 0.9869384169578552, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9897332191467285, max_false: 0.9709949493408203, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9668503403663635, max_false: 0.9863958358764648, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9897409677505493, max_false: 0.9677488803863525, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9627693891525269, max_false: 0.9894983172416687, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9903212189674377, max_false: 0.9670140147209167, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9772772789001465, max_false: 0.9917490482330322, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9921414852142334, max_false: 0.9741905927658081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9701223969459534, max_false: 0.9897178411483765, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9909385442733765, max_false: 0.9696035385131836, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9745762348175049, max_false: 0.9916274547576904, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915951490402222, max_false: 0.970963716506958, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9668675065040588, max_false: 0.9883231520652771, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9871187806129456, max_false: 0.9708300828933716, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9670737981796265, max_false: 0.9873926639556885, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9888623952865601, max_false: 0.9664474129676819, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9653939604759216, max_false: 0.9874324202537537, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9898611307144165, max_false: 0.9561306834220886, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9678531289100647, max_false: 0.9866279363632202, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9838828444480896, max_false: 0.9672068953514099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9642946720123291, max_false: 0.9901705980300903, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9903969168663025, max_false: 0.9666059613227844, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9750469326972961, max_false: 0.9919096231460571, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916025996208191, max_false: 0.9760733842849731, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9618796110153198, max_false: 0.9859567880630493, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9825342297554016, max_false: 0.9588784575462341, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9591463804244995, max_false: 0.9875273704528809, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9855612516403198, max_false: 0.9543511271476746, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9695655107498169, max_false: 0.9868187308311462, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9875026941299438, max_false: 0.9652177095413208, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9736186265945435, max_false: 0.988292396068573, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9896098971366882, max_false: 0.9707522392272949, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9689410924911499, max_false: 0.989730954170227, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9878990650177002, max_false: 0.9577075839042664, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9744695425033569, max_false: 0.9916222095489502, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9882127046585083, max_false: 0.9608986377716064, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.970525324344635, max_false: 0.9887138605117798, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9859337210655212, max_false: 0.9629591107368469, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9538174271583557, max_false: 0.9858585000038147, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9874477386474609, max_false: 0.952307939529419, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9666035175323486, max_false: 0.9906308054924011, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9899254441261292, max_false: 0.9589940905570984, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9670646786689758, max_false: 0.9863247871398926, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9924816489219666, max_false: 0.968653678894043, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9475940465927124, max_false: 0.9885764718055725, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9852234125137329, max_false: 0.9482254385948181, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9700794816017151, max_false: 0.9888882637023926, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9912259578704834, max_false: 0.9704302549362183, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9637797474861145, max_false: 0.9882245063781738, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9877493381500244, max_false: 0.9612523317337036, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9680676460266113, max_false: 0.9869652986526489, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9926308989524841, max_false: 0.971303403377533, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 100, 'cat_2': 0}, 'incorrect': {'cat_1': 0, 'cat_2': 100}}
 accuracy: 50.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9689603447914124, max_false: 0.9885587096214294, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9832112789154053, max_false: 0.9711709022521973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9725783467292786, max_false: 0.9897079467773438, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9902793169021606, max_false: 0.9633108973503113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9671590924263, max_false: 0.9879006147384644, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9866825342178345, max_false: 0.9618849158287048, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.969609797000885, max_false: 0.9890333414077759, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9865149259567261, max_false: 0.9662115573883057, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.965440034866333, max_false: 0.9845227599143982, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988217294216156, max_false: 0.9663586020469666, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9712374806404114, max_false: 0.9915406703948975, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9859209060668945, max_false: 0.9661154747009277, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9748467206954956, max_false: 0.9919167757034302, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9900496602058411, max_false: 0.9740468263626099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.963640034198761, max_false: 0.9895440936088562, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9909588098526001, max_false: 0.9689832925796509, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9738109111785889, max_false: 0.991108238697052, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9908721446990967, max_false: 0.9752721786499023, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9684538245201111, max_false: 0.9886958599090576, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9889124631881714, max_false: 0.9702725410461426, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9751392602920532, max_false: 0.9905626773834229, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9892662167549133, max_false: 0.9660906791687012, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9672307968139648, max_false: 0.9920396208763123, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9891926646232605, max_false: 0.9606982469558716, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9711518287658691, max_false: 0.9917837381362915, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9876745343208313, max_false: 0.9697762727737427, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9635050296783447, max_false: 0.9892749786376953, correct: False
