experiment run details:
  dataset: hoi
  model: phi hoi None
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.918585479259491, max_false: 0.8879619836807251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8725091218948364, max_false: 0.8579775094985962, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8958785533905029, max_false: 0.8619993329048157, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.846322238445282, max_false: 0.859907329082489, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8895551562309265, max_false: 0.8773002624511719, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9303551912307739, max_false: 0.9384289383888245, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8119515180587769, max_false: 0.8470696210861206, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.947477400302887, max_false: 0.8104816675186157, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9319821000099182, max_false: 0.9196365475654602, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.916042685508728, max_false: 0.9057780504226685, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8811202049255371, max_false: 0.9117353558540344, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8970924019813538, max_false: 0.8813796639442444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.914528489112854, max_false: 0.8992130756378174, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8510118126869202, max_false: 0.8844401836395264, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.910024106502533, max_false: 0.9016842246055603, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.794529378414154, max_false: 0.8271428346633911, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9160944819450378, max_false: 0.9047660827636719, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9190207719802856, max_false: 0.8841462731361389, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9087823033332825, max_false: 0.8892021775245667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9342592358589172, max_false: 0.933104395866394, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8952451944351196, max_false: 0.8911617398262024, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8935637474060059, max_false: 0.8460674285888672, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9170731902122498, max_false: 0.919798731803894, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9415497183799744, max_false: 0.9230093955993652, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8542715311050415, max_false: 0.8003087043762207, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8393310308456421, max_false: 0.9012060165405273, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9307072758674622, max_false: 0.8508743047714233, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9002235531806946, max_false: 0.8918384909629822, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8902014493942261, max_false: 0.8893612623214722, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.894792377948761, max_false: 0.8759182691574097, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165806770324707, max_false: 0.9007777571678162, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9231893420219421, max_false: 0.8507211804389954, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9265768527984619, max_false: 0.8678050637245178, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8478755354881287, max_false: 0.7927838563919067, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9041890501976013, max_false: 0.8839098215103149, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.880831241607666, max_false: 0.8929433822631836, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9287266731262207, max_false: 0.8843430280685425, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9221522212028503, max_false: 0.9167695045471191, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.934486985206604, max_false: 0.9120041728019714, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9244677424430847, max_false: 0.8942236304283142, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8678650259971619, max_false: 0.8414832949638367, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.925544798374176, max_false: 0.9199439287185669, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9164450168609619, max_false: 0.887564480304718, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.885918378829956, max_false: 0.9202008843421936, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8759936094284058, max_false: 0.735919713973999, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8587298393249512, max_false: 0.903468906879425, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8746283650398254, max_false: 0.8650756478309631, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8707716464996338, max_false: 0.8164485692977905, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8726349472999573, max_false: 0.8666818141937256, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8745140433311462, max_false: 0.8235383629798889, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.846431314945221, max_false: 0.8624845147132874, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8865800499916077, max_false: 0.8911235332489014, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9329157471656799, max_false: 0.908797025680542, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8457397222518921, max_false: 0.8357236981391907, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9164551496505737, max_false: 0.9272550344467163, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8927133679389954, max_false: 0.8721573352813721, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8423643708229065, max_false: 0.8669842481613159, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8587245941162109, max_false: 0.8824436068534851, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9263948798179626, max_false: 0.9061261415481567, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.861128568649292, max_false: 0.8797747492790222, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9437625408172607, max_false: 0.9079846143722534, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8989343047142029, max_false: 0.8900429606437683, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.867569088935852, max_false: 0.8339582085609436, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165253043174744, max_false: 0.8739502429962158, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9135240912437439, max_false: 0.9180356860160828, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8502261638641357, max_false: 0.8453881144523621, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9207673072814941, max_false: 0.8824222087860107, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9188119173049927, max_false: 0.9122013449668884, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8473455309867859, max_false: 0.8534938097000122, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8861933946609497, max_false: 0.8714080452919006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9010247588157654, max_false: 0.9171333909034729, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8454887270927429, max_false: 0.8080381155014038, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9158172011375427, max_false: 0.9056881666183472, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9090837836265564, max_false: 0.9173025488853455, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8214139342308044, max_false: 0.7384191155433655, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.907299280166626, max_false: 0.8772832155227661, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8780149221420288, max_false: 0.8756392598152161, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8542878031730652, max_false: 0.8795053958892822, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9017350673675537, max_false: 0.8965654373168945, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8761354684829712, max_false: 0.8686825633049011, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8582007884979248, max_false: 0.7838159799575806, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9035043716430664, max_false: 0.883152425289154, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9071106314659119, max_false: 0.9123096466064453, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9121605753898621, max_false: 0.9004067778587341, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9379646182060242, max_false: 0.9478465914726257, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8249717354774475, max_false: 0.7825262546539307, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9083174467086792, max_false: 0.8361145257949829, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8578926920890808, max_false: 0.8658177852630615, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165518879890442, max_false: 0.8864244222640991, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7885611653327942, max_false: 0.804659903049469, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9157589077949524, max_false: 0.9200553894042969, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9033003449440002, max_false: 0.9201197028160095, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8526203632354736, max_false: 0.8929237127304077, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9251535534858704, max_false: 0.8427515625953674, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8658414483070374, max_false: 0.8628010153770447, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9202986359596252, max_false: 0.890785276889801, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8513864874839783, max_false: 0.8578078746795654, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8910660743713379, max_false: 0.8859511613845825, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8944127559661865, max_false: 0.8833639621734619, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8215189576148987, max_false: 0.7610105276107788, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8873856663703918, max_false: 0.8678314089775085, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9276766777038574, max_false: 0.9249685406684875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9164043068885803, max_false: 0.924089252948761, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.930261492729187, max_false: 0.926727831363678, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9335140585899353, max_false: 0.9162691235542297, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.948611319065094, max_false: 0.9372541904449463, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8970561623573303, max_false: 0.8858473896980286, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8446176052093506, max_false: 0.885860800743103, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8843738436698914, max_false: 0.8587064146995544, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8968880772590637, max_false: 0.880977988243103, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.916979968547821, max_false: 0.9205049872398376, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9276764392852783, max_false: 0.874491274356842, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9067911505699158, max_false: 0.8927856683731079, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8896920084953308, max_false: 0.8793870806694031, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9178733229637146, max_false: 0.9233063459396362, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8254204988479614, max_false: 0.8161174654960632, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.92661052942276, max_false: 0.869318962097168, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9065017700195312, max_false: 0.9163834452629089, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961728811264038, max_false: 0.8994308710098267, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9108709096908569, max_false: 0.8960896730422974, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9084340333938599, max_false: 0.8991171717643738, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.872138261795044, max_false: 0.9073996543884277, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9103943705558777, max_false: 0.8433542251586914, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9223079085350037, max_false: 0.8866594433784485, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8917617201805115, max_false: 0.8581106066703796, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.855109453201294, max_false: 0.8796853423118591, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9021835327148438, max_false: 0.91163170337677, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8714569211006165, max_false: 0.8753525018692017, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9439936280250549, max_false: 0.9017740488052368, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8871077299118042, max_false: 0.8477574586868286, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9318344593048096, max_false: 0.9099950194358826, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9081433415412903, max_false: 0.8878350257873535, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8303250074386597, max_false: 0.8740729689598083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8889961838722229, max_false: 0.8414022922515869, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9347365498542786, max_false: 0.9102489352226257, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8777827024459839, max_false: 0.8619527816772461, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9327681660652161, max_false: 0.8905425667762756, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9475017786026001, max_false: 0.9268813133239746, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8721054196357727, max_false: 0.8838765621185303, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9102908372879028, max_false: 0.8798026442527771, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9191831946372986, max_false: 0.9192572832107544, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9211719036102295, max_false: 0.9153152108192444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8701788187026978, max_false: 0.9245691895484924, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8726732730865479, max_false: 0.8265483975410461, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.896280825138092, max_false: 0.8812052607536316, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9183154702186584, max_false: 0.9205731153488159, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 70, 'cat_2': 76}, 'incorrect': {'cat_1': 30, 'cat_2': 24}}
 accuracy: 73.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9340755343437195, max_false: 0.8714916110038757, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8217100501060486, max_false: 0.9089944958686829, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9599980711936951, max_false: 0.9264180064201355, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8892992734909058, max_false: 0.8642593026161194, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8983606100082397, max_false: 0.8941827416419983, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7794274091720581, max_false: 0.7445869445800781, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9470958709716797, max_false: 0.916674792766571, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8455730080604553, max_false: 0.812934398651123, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8229675889015198, max_false: 0.777402937412262, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9169663786888123, max_false: 0.8871597051620483, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.893924355506897, max_false: 0.8790395259857178, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9347933530807495, max_false: 0.8707976937294006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8964488506317139, max_false: 0.8988620042800903, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.902634859085083, max_false: 0.9074946045875549, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9134381413459778, max_false: 0.8904334306716919, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9041046500205994, max_false: 0.9092262387275696, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9297993779182434, max_false: 0.9149665832519531, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8655761480331421, max_false: 0.8686636686325073, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8637313842773438, max_false: 0.8860344886779785, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9182788729667664, max_false: 0.9330018162727356, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9383352994918823, max_false: 0.9042133688926697, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8624115586280823, max_false: 0.8580319285392761, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9207252860069275, max_false: 0.9109748601913452, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8564123511314392, max_false: 0.8266788125038147, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9012362957000732, max_false: 0.8866331577301025, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8090696930885315, max_false: 0.8145918250083923, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9067138433456421, max_false: 0.9015465974807739, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.892716109752655, max_false: 0.8518099188804626, correct: True
