experiment run details:
  dataset: hoi
  model: phi hoi None
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9495859146118164, max_false: 0.9517240524291992, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.969880223274231, max_false: 0.931542158126831, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9370546340942383, max_false: 0.9434558153152466, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9743945002555847, max_false: 0.9487107992172241, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9325624704360962, max_false: 0.9341049194335938, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.97222501039505, max_false: 0.9392544627189636, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9452488422393799, max_false: 0.9422111511230469, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9410956501960754, max_false: 0.923595666885376, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.957334041595459, max_false: 0.9745094180107117, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9718440771102905, max_false: 0.9468185305595398, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9446266889572144, max_false: 0.9620689153671265, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9307175278663635, max_false: 0.9055345058441162, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.939652144908905, max_false: 0.9458796977996826, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9753607511520386, max_false: 0.9445182681083679, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9500313401222229, max_false: 0.9713449478149414, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9369857907295227, max_false: 0.9209156632423401, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.946457028388977, max_false: 0.9641438722610474, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9586044549942017, max_false: 0.9388458132743835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9407340288162231, max_false: 0.9662370681762695, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9671906232833862, max_false: 0.9475582242012024, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9517005085945129, max_false: 0.9626169800758362, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9610358476638794, max_false: 0.936552882194519, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9437933564186096, max_false: 0.9491194486618042, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9504209160804749, max_false: 0.9385004043579102, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.936163604259491, max_false: 0.9483171701431274, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9757881760597229, max_false: 0.9560860991477966, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9410971403121948, max_false: 0.9463790655136108, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9667034149169922, max_false: 0.9508697986602783, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9551815986633301, max_false: 0.9591056704521179, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9371604919433594, max_false: 0.9268937110900879, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9485312700271606, max_false: 0.9489338397979736, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9668398499488831, max_false: 0.9434546232223511, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9338583946228027, max_false: 0.9416929483413696, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9640837907791138, max_false: 0.9636110663414001, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9586734175682068, max_false: 0.9687790274620056, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9537134766578674, max_false: 0.9287875890731812, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9515588879585266, max_false: 0.9677624702453613, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9552848935127258, max_false: 0.9336640238761902, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9403716325759888, max_false: 0.953326404094696, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9266125559806824, max_false: 0.9174600839614868, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9363149404525757, max_false: 0.9456388354301453, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9616064429283142, max_false: 0.9367234706878662, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.894402027130127, max_false: 0.9279199838638306, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9723914861679077, max_false: 0.9078571200370789, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9542021751403809, max_false: 0.9650363922119141, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9526216387748718, max_false: 0.9278233647346497, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.940523624420166, max_false: 0.9542022943496704, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9680156707763672, max_false: 0.9498217105865479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9514751434326172, max_false: 0.9600240588188171, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9579520225524902, max_false: 0.9451640844345093, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.958699107170105, max_false: 0.9725664258003235, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9316124320030212, max_false: 0.9287837743759155, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9485606551170349, max_false: 0.951339066028595, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9716477990150452, max_false: 0.9527603983879089, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9431127905845642, max_false: 0.9620621800422668, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9783725142478943, max_false: 0.9526087641716003, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9362706542015076, max_false: 0.9493981599807739, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9661447405815125, max_false: 0.940946102142334, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9516038298606873, max_false: 0.9660218954086304, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9676985144615173, max_false: 0.9499180912971497, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.940509557723999, max_false: 0.9334362745285034, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9451859593391418, max_false: 0.9488045573234558, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385551810264587, max_false: 0.9109510183334351, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9703323245048523, max_false: 0.9415960311889648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9465178847312927, max_false: 0.9635255932807922, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9345969557762146, max_false: 0.9176528453826904, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9387924075126648, max_false: 0.9570531845092773, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9295917749404907, max_false: 0.9113155603408813, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9585056304931641, max_false: 0.9644865989685059, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9035941958427429, max_false: 0.9028807878494263, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9522789716720581, max_false: 0.9612511396408081, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9528557658195496, max_false: 0.9451088905334473, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9483556151390076, max_false: 0.9525403380393982, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9695298671722412, max_false: 0.9465342164039612, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.959456205368042, max_false: 0.9685637950897217, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9676090478897095, max_false: 0.9394001960754395, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9423287510871887, max_false: 0.9489307403564453, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9647470712661743, max_false: 0.9372902512550354, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.947048544883728, max_false: 0.9656221270561218, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9644543528556824, max_false: 0.9539316296577454, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9409586191177368, max_false: 0.9347844123840332, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9421674013137817, max_false: 0.9386858940124512, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9370014667510986, max_false: 0.9581487774848938, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9528747797012329, max_false: 0.9228457808494568, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9371135234832764, max_false: 0.9472208619117737, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9361222386360168, max_false: 0.90557861328125, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9234884977340698, max_false: 0.9490303993225098, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9658105969429016, max_false: 0.9401337504386902, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9522199630737305, max_false: 0.9636474251747131, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9434783458709717, max_false: 0.9283132553100586, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9535159468650818, max_false: 0.9669473767280579, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9378307461738586, max_false: 0.9198981523513794, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9193704724311829, max_false: 0.9502077698707581, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9370676875114441, max_false: 0.9291821122169495, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9542445540428162, max_false: 0.9670166969299316, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9564733505249023, max_false: 0.9407439827919006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9382776618003845, max_false: 0.9407380819320679, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9446347951889038, max_false: 0.9304169416427612, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9351521134376526, max_false: 0.9429002404212952, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9628547430038452, max_false: 0.9435603022575378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9532759189605713, max_false: 0.968978226184845, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9469220638275146, max_false: 0.9318849444389343, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9522910714149475, max_false: 0.9598037600517273, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9679163694381714, max_false: 0.9524346590042114, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9249628782272339, max_false: 0.9433615803718567, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9558595418930054, max_false: 0.9396385550498962, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9552748799324036, max_false: 0.9676799178123474, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.954688310623169, max_false: 0.932621955871582, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9397531747817993, max_false: 0.9585040807723999, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9712638258934021, max_false: 0.9493314027786255, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385230541229248, max_false: 0.9345352649688721, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9507606029510498, max_false: 0.9337202906608582, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9354026317596436, max_false: 0.9455868005752563, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9502740502357483, max_false: 0.9422352910041809, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9543482661247253, max_false: 0.9640278816223145, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9448013305664062, max_false: 0.9355461597442627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9477267861366272, max_false: 0.9434810876846313, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9627599120140076, max_false: 0.9383330941200256, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9344423413276672, max_false: 0.9428024888038635, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9589096903800964, max_false: 0.9384463429450989, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9530604481697083, max_false: 0.9716330170631409, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9379026293754578, max_false: 0.8971546292304993, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9361181855201721, max_false: 0.926376461982727, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9551931023597717, max_false: 0.9331173896789551, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9569492340087891, max_false: 0.9563723802566528, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9373490214347839, max_false: 0.9285211563110352, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9500853419303894, max_false: 0.9672572612762451, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9605626463890076, max_false: 0.9425786137580872, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9154737591743469, max_false: 0.9392314553260803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9659433960914612, max_false: 0.9228186011314392, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9354788064956665, max_false: 0.948941171169281, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9601380825042725, max_false: 0.9397885203361511, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9449785947799683, max_false: 0.9588446617126465, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9683870077133179, max_false: 0.951391875743866, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9588391184806824, max_false: 0.9728469848632812, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9506362080574036, max_false: 0.9127849340438843, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.957198977470398, max_false: 0.9691547155380249, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9708701372146606, max_false: 0.9504972696304321, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9582906365394592, max_false: 0.9649314880371094, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9674491882324219, max_false: 0.959320068359375, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.956151008605957, max_false: 0.9638724327087402, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9676089286804199, max_false: 0.949237585067749, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9280236959457397, max_false: 0.9388566017150879, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9494707584381104, max_false: 0.9405036568641663, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.935430645942688, max_false: 0.9395170211791992, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9416091442108154, max_false: 0.9312852025032043, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9367650151252747, max_false: 0.949167013168335, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9723455309867859, max_false: 0.9344266653060913, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9136855006217957, max_false: 0.9287354350090027, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9401512742042542, max_false: 0.9204908609390259, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9472505450248718, max_false: 0.9732729196548462, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9470391273498535, max_false: 0.9250251650810242, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9586748480796814, max_false: 0.9614450335502625, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.957947313785553, max_false: 0.9514033198356628, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9429674744606018, max_false: 0.9685788750648499, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9625688195228577, max_false: 0.9445812106132507, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9362337589263916, max_false: 0.9435375332832336, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9428085684776306, max_false: 0.9366748332977295, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9389305114746094, max_false: 0.9361013770103455, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9718652367591858, max_false: 0.937581479549408, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385305047035217, max_false: 0.941025972366333, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9483569860458374, max_false: 0.9409128427505493, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9375467300415039, max_false: 0.9589653611183167, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9566630721092224, max_false: 0.940255880355835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9430229067802429, max_false: 0.9653002619743347, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9416242837905884, max_false: 0.9214733839035034, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9537153244018555, max_false: 0.9661595225334167, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9624974727630615, max_false: 0.9453121423721313, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9228996634483337, max_false: 0.9518590569496155, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9625463485717773, max_false: 0.9197252988815308, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9545450210571289, max_false: 0.965752899646759, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9564715623855591, max_false: 0.9393766522407532, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9488909244537354, max_false: 0.9554340243339539, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9696226119995117, max_false: 0.943370521068573, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.942458987236023, max_false: 0.9638028144836426, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9678521156311035, max_false: 0.9400066137313843, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9476956725120544, max_false: 0.95992112159729, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9555914402008057, max_false: 0.9375802874565125, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9272173643112183, max_false: 0.9654530882835388, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9502690434455872, max_false: 0.9007059335708618, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9436691999435425, max_false: 0.9499880075454712, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9647078514099121, max_false: 0.9516339898109436, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 99, 'cat_2': 11}, 'incorrect': {'cat_1': 1, 'cat_2': 89}}
 accuracy: 55.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9510554075241089, max_false: 0.9395576119422913, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.931421160697937, max_false: 0.9459079504013062, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9580627083778381, max_false: 0.9648763537406921, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9695602655410767, max_false: 0.9392049908638, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9427785873413086, max_false: 0.9632169604301453, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9554591178894043, max_false: 0.9296097159385681, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9659598469734192, max_false: 0.9694057703018188, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9455035328865051, max_false: 0.920788049697876, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.948144793510437, max_false: 0.9574891924858093, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.972920298576355, max_false: 0.9417796730995178, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9468384981155396, max_false: 0.967477560043335, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9595984816551208, max_false: 0.929427981376648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9454845786094666, max_false: 0.9660230875015259, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9487423896789551, max_false: 0.923272430896759, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9562762379646301, max_false: 0.9642667770385742, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9664842486381531, max_false: 0.9434179067611694, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9632537961006165, max_false: 0.9699375629425049, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9484100937843323, max_false: 0.9296354651451111, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9440591335296631, max_false: 0.9626611471176147, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9643605947494507, max_false: 0.947789192199707, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9617687463760376, max_false: 0.9629351496696472, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9567303657531738, max_false: 0.9313883781433105, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9567155838012695, max_false: 0.9742407202720642, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9511709809303284, max_false: 0.929028332233429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9343991875648499, max_false: 0.9473345279693604, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9540700316429138, max_false: 0.9384318590164185, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9477013945579529, max_false: 0.963473379611969, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9305610656738281, max_false: 0.9115435481071472, correct: True
