experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9647718071937561, max_false: 0.9861104488372803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9892456531524658, max_false: 0.9512890577316284, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9497677683830261, max_false: 0.9814821481704712, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9838437438011169, max_false: 0.954906165599823, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9593425989151001, max_false: 0.9861189723014832, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9849881529808044, max_false: 0.9486419558525085, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9612597227096558, max_false: 0.9845057725906372, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9831648468971252, max_false: 0.9598901271820068, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9547585248947144, max_false: 0.9869505167007446, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9885314106941223, max_false: 0.9574401378631592, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9594182968139648, max_false: 0.9853073954582214, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9858997464179993, max_false: 0.9586207866668701, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.961149275302887, max_false: 0.9832077622413635, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9741374850273132, max_false: 0.9432958960533142, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.958580493927002, max_false: 0.9761059284210205, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9870662689208984, max_false: 0.951487123966217, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9620338678359985, max_false: 0.9827415943145752, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9867672920227051, max_false: 0.9651390910148621, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.962737500667572, max_false: 0.9859998226165771, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9876244068145752, max_false: 0.9577241539955139, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9437271952629089, max_false: 0.981995165348053, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9839997291564941, max_false: 0.9512805342674255, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.961184561252594, max_false: 0.9865729808807373, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9842786192893982, max_false: 0.9553312063217163, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9570842981338501, max_false: 0.9856358170509338, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9882562756538391, max_false: 0.9584493637084961, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9511842131614685, max_false: 0.9864127039909363, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9861599802970886, max_false: 0.9407263994216919, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9654024839401245, max_false: 0.9876801371574402, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9831077456474304, max_false: 0.9567853212356567, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9654302000999451, max_false: 0.9888196587562561, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9844913482666016, max_false: 0.9576504826545715, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9656810760498047, max_false: 0.9897465705871582, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9887942671775818, max_false: 0.9658665657043457, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9696857929229736, max_false: 0.991625964641571, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9863648414611816, max_false: 0.9639719128608704, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9505724906921387, max_false: 0.9736757874488831, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.979773998260498, max_false: 0.9490719437599182, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9611340165138245, max_false: 0.9853703379631042, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9899715781211853, max_false: 0.9578987956047058, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.963346540927887, max_false: 0.9871397018432617, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.989145040512085, max_false: 0.9581535458564758, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9617092609405518, max_false: 0.9865739345550537, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9886789321899414, max_false: 0.9602521061897278, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9581422805786133, max_false: 0.9846524596214294, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9850969910621643, max_false: 0.9604056477546692, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9550014138221741, max_false: 0.9825989007949829, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9891300201416016, max_false: 0.9592545032501221, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9545304179191589, max_false: 0.9847850203514099, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9857038855552673, max_false: 0.9605247974395752, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9619095325469971, max_false: 0.9875537753105164, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9895426034927368, max_false: 0.9601784944534302, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9538317918777466, max_false: 0.9859520196914673, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9705513119697571, max_false: 0.9513852596282959, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9579058885574341, max_false: 0.9914190769195557, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9878236651420593, max_false: 0.9631373882293701, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9597592353820801, max_false: 0.9822864532470703, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9838123917579651, max_false: 0.9466540217399597, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9608513712882996, max_false: 0.9899542331695557, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.987300455570221, max_false: 0.9594718813896179, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9629867672920227, max_false: 0.9824890494346619, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9845379590988159, max_false: 0.9570841193199158, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9598806500434875, max_false: 0.986765444278717, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9872418642044067, max_false: 0.9602530598640442, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9515496492385864, max_false: 0.9777175784111023, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9828084707260132, max_false: 0.9534695148468018, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.95988929271698, max_false: 0.9869239330291748, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9863820672035217, max_false: 0.9551284909248352, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9570342898368835, max_false: 0.9843220710754395, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9839856624603271, max_false: 0.9502459764480591, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9544869661331177, max_false: 0.9834355711936951, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9848650097846985, max_false: 0.9524509310722351, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9614720940589905, max_false: 0.9885021448135376, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9817770719528198, max_false: 0.9556125998497009, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.961285412311554, max_false: 0.988693118095398, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.986014723777771, max_false: 0.9594109058380127, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.957305371761322, max_false: 0.9853811860084534, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9852873682975769, max_false: 0.9603972434997559, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.955209493637085, max_false: 0.9891080260276794, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9897007942199707, max_false: 0.958767294883728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9607333540916443, max_false: 0.9796481728553772, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9819016456604004, max_false: 0.962990939617157, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9493593573570251, max_false: 0.9812887907028198, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9873919486999512, max_false: 0.9603949785232544, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9707056283950806, max_false: 0.9900897741317749, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9813787341117859, max_false: 0.9582604169845581, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9626793265342712, max_false: 0.9898010492324829, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9882168769836426, max_false: 0.958323061466217, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9590014219284058, max_false: 0.9885895252227783, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9873576760292053, max_false: 0.9610252380371094, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9643374085426331, max_false: 0.9908122420310974, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9887670278549194, max_false: 0.9646340608596802, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9503278136253357, max_false: 0.9860373735427856, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9883359670639038, max_false: 0.965036153793335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9490261673927307, max_false: 0.9775954484939575, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.977734386920929, max_false: 0.9455812573432922, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9617516994476318, max_false: 0.9873655438423157, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9858505725860596, max_false: 0.9624343514442444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9618810415267944, max_false: 0.9882327318191528, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9856287240982056, max_false: 0.9654920101165771, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9687354564666748, max_false: 0.9797840118408203, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.981234610080719, max_false: 0.9609866142272949, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9505289793014526, max_false: 0.9791664481163025, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9857883453369141, max_false: 0.954763650894165, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9579650163650513, max_false: 0.9868049025535583, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9818825125694275, max_false: 0.9488580226898193, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9544411301612854, max_false: 0.9838994145393372, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9851611852645874, max_false: 0.9401977062225342, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9613728523254395, max_false: 0.9854917526245117, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9791476726531982, max_false: 0.9504780769348145, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9631615877151489, max_false: 0.9883015155792236, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9859958291053772, max_false: 0.9600327014923096, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9315984845161438, max_false: 0.9819877743721008, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9855020642280579, max_false: 0.9410417079925537, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9562610983848572, max_false: 0.9867458939552307, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9886548519134521, max_false: 0.9613550901412964, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9563609957695007, max_false: 0.9831266403198242, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.985690176486969, max_false: 0.957401692867279, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9592075943946838, max_false: 0.9875680208206177, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9857866168022156, max_false: 0.9498549699783325, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9591103792190552, max_false: 0.9849008321762085, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9877030253410339, max_false: 0.9641191363334656, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9592629671096802, max_false: 0.9873505234718323, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9878962635993958, max_false: 0.9630257487297058, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9620373845100403, max_false: 0.9869564771652222, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988874614238739, max_false: 0.9625799059867859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.965862512588501, max_false: 0.9884810447692871, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9858333468437195, max_false: 0.9611738324165344, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9598074555397034, max_false: 0.9827492833137512, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.985370397567749, max_false: 0.9597978591918945, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.951636791229248, max_false: 0.9865038394927979, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9862736463546753, max_false: 0.9426966309547424, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9645059108734131, max_false: 0.9854129552841187, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9810985922813416, max_false: 0.9637640118598938, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9481232762336731, max_false: 0.9859848022460938, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9852650761604309, max_false: 0.9518905282020569, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9680095314979553, max_false: 0.9915493726730347, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9870910048484802, max_false: 0.9591320753097534, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9533787369728088, max_false: 0.9866560697555542, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9811835289001465, max_false: 0.9474868178367615, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9537112712860107, max_false: 0.9830567240715027, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9839166402816772, max_false: 0.9577358961105347, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9595712423324585, max_false: 0.9849613308906555, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9880720973014832, max_false: 0.9592810273170471, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9615582823753357, max_false: 0.9860913157463074, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9863870143890381, max_false: 0.9595614075660706, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.96138596534729, max_false: 0.988371729850769, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9848124384880066, max_false: 0.9499922394752502, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9588111042976379, max_false: 0.9877439141273499, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9839987754821777, max_false: 0.9423511028289795, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9634610414505005, max_false: 0.9850436449050903, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.984477698802948, max_false: 0.9461958408355713, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9429196715354919, max_false: 0.9838871359825134, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9848896861076355, max_false: 0.9403043389320374, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9510948657989502, max_false: 0.9868406057357788, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9829686880111694, max_false: 0.9353952407836914, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.953494668006897, max_false: 0.9849169254302979, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9876763820648193, max_false: 0.9570978283882141, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9424294233322144, max_false: 0.986201822757721, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9811576008796692, max_false: 0.9408763647079468, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9558019042015076, max_false: 0.9846696257591248, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9870383143424988, max_false: 0.955722451210022, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9410312175750732, max_false: 0.9846489429473877, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9846979379653931, max_false: 0.9471753835678101, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9581262469291687, max_false: 0.9876028299331665, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988926887512207, max_false: 0.9637794494628906, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 100, 'cat_2': 0}, 'incorrect': {'cat_1': 0, 'cat_2': 100}}
 accuracy: 50.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9652587175369263, max_false: 0.9853994846343994, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9818556308746338, max_false: 0.9612170457839966, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9624641537666321, max_false: 0.9879845976829529, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9855759143829346, max_false: 0.9488925933837891, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9595474600791931, max_false: 0.985619306564331, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9847428798675537, max_false: 0.9552126526832581, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9674845933914185, max_false: 0.98991459608078, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9857531189918518, max_false: 0.9603904485702515, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9539844989776611, max_false: 0.9794138073921204, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9817047715187073, max_false: 0.9518241882324219, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9595579504966736, max_false: 0.9883237481117249, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.984743058681488, max_false: 0.9559441208839417, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9721206426620483, max_false: 0.9917882680892944, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9880716800689697, max_false: 0.9619039297103882, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9580456614494324, max_false: 0.9875382781028748, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9898394346237183, max_false: 0.9572864174842834, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9698871374130249, max_false: 0.9902173280715942, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9873630404472351, max_false: 0.9659693837165833, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9545944333076477, max_false: 0.9853509068489075, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.986482560634613, max_false: 0.965808629989624, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9699467420578003, max_false: 0.9894550442695618, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9892940521240234, max_false: 0.96672123670578, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9485573768615723, max_false: 0.9874445199966431, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9862210750579834, max_false: 0.94795823097229, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9621766209602356, max_false: 0.9892297387123108, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9835219979286194, max_false: 0.9566261172294617, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9630555510520935, max_false: 0.9894025325775146, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9829729795455933, max_false: 0.9646186232566833, correct: True
