experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915338754653931, max_false: 0.998530387878418, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913701415061951, max_false: 0.9981451034545898, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9978888034820557, max_false: 0.9900165796279907, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9898645877838135, max_false: 0.9978236556053162, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9977617263793945, max_false: 0.9896804690361023, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913305044174194, max_false: 0.9984297156333923, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983221888542175, max_false: 0.9914122223854065, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9917623996734619, max_false: 0.998369038105011, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983047842979431, max_false: 0.9922688603401184, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9905959367752075, max_false: 0.9982784986495972, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980733394622803, max_false: 0.9906118512153625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913308620452881, max_false: 0.9983603358268738, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982256889343262, max_false: 0.9921975135803223, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9908773303031921, max_false: 0.9982249140739441, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9974801540374756, max_false: 0.9913569688796997, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.990578293800354, max_false: 0.9980530142784119, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982485175132751, max_false: 0.9923918843269348, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913367629051208, max_false: 0.9986820816993713, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981062412261963, max_false: 0.9919316172599792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916865825653076, max_false: 0.998140275478363, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984216094017029, max_false: 0.9924731254577637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9897624254226685, max_false: 0.9978170394897461, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984029531478882, max_false: 0.9919047355651855, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9927427768707275, max_false: 0.9984322786331177, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9979028105735779, max_false: 0.989925742149353, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914959669113159, max_false: 0.9980998039245605, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983575344085693, max_false: 0.9918179512023926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918143153190613, max_false: 0.9985014796257019, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981428384780884, max_false: 0.9920973777770996, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9912185072898865, max_false: 0.9983671307563782, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980108737945557, max_false: 0.9929332733154297, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9907761216163635, max_false: 0.9978417158126831, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983263611793518, max_false: 0.9916027784347534, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.990799605846405, max_false: 0.9979998469352722, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981803297996521, max_false: 0.9912830591201782, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9903842806816101, max_false: 0.9978102445602417, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982773661613464, max_false: 0.9929689764976501, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9899174571037292, max_false: 0.9981002807617188, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9978908896446228, max_false: 0.9915286898612976, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915847182273865, max_false: 0.9978870153427124, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984251856803894, max_false: 0.9910118579864502, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9904615879058838, max_false: 0.9983028173446655, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983946681022644, max_false: 0.9916229844093323, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913502335548401, max_false: 0.9984378218650818, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983534216880798, max_false: 0.9910628199577332, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9925773739814758, max_false: 0.997662365436554, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9971974492073059, max_false: 0.9909005761146545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916353225708008, max_false: 0.9981412887573242, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982129335403442, max_false: 0.9898391366004944, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916056990623474, max_false: 0.9979228973388672, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9986792206764221, max_false: 0.9931456446647644, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914253354072571, max_false: 0.998304545879364, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982006549835205, max_false: 0.9909031987190247, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9905294179916382, max_false: 0.9976573586463928, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9985009431838989, max_false: 0.9904616475105286, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914568066596985, max_false: 0.9984148144721985, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9985589981079102, max_false: 0.9930039048194885, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9919112324714661, max_false: 0.9983218312263489, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982346892356873, max_false: 0.9907809495925903, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9881902933120728, max_false: 0.9983564019203186, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983927607536316, max_false: 0.991217851638794, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9923165440559387, max_false: 0.9985244274139404, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981367588043213, max_false: 0.9895695447921753, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913106560707092, max_false: 0.9980626702308655, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9979886412620544, max_false: 0.9924805164337158, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.992177426815033, max_false: 0.9983081817626953, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981959462165833, max_false: 0.9904254674911499, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918254017829895, max_false: 0.9983396530151367, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980645775794983, max_false: 0.9900712966918945, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915851950645447, max_false: 0.9982486367225647, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982520341873169, max_false: 0.9922826290130615, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.991257905960083, max_false: 0.9985044598579407, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9976925849914551, max_false: 0.9905341863632202, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9922438263893127, max_false: 0.9983522295951843, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984541535377502, max_false: 0.9902681112289429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9905025959014893, max_false: 0.9980561137199402, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9971928596496582, max_false: 0.979202389717102, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9893818497657776, max_false: 0.9983025789260864, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9979993104934692, max_false: 0.9913560152053833, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9921452403068542, max_false: 0.9983421564102173, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984773993492126, max_false: 0.9930551052093506, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9921361207962036, max_false: 0.9981954097747803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983019232749939, max_false: 0.9922511577606201, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9906854033470154, max_false: 0.9983437061309814, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.998309314250946, max_false: 0.991258442401886, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918736815452576, max_false: 0.9983866810798645, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983229637145996, max_false: 0.9916633367538452, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915280938148499, max_false: 0.998291552066803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983136057853699, max_false: 0.9910239577293396, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9927138686180115, max_false: 0.9983533620834351, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984576106071472, max_false: 0.9917675852775574, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9893467426300049, max_false: 0.9978139996528625, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982699751853943, max_false: 0.9897955656051636, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9929368495941162, max_false: 0.9982380270957947, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981667399406433, max_false: 0.9919079542160034, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916520118713379, max_false: 0.9981909990310669, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983470439910889, max_false: 0.9909901022911072, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913902282714844, max_false: 0.9986055493354797, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.998414933681488, max_false: 0.9912179112434387, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9917688965797424, max_false: 0.9982187747955322, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9973467588424683, max_false: 0.98532634973526, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9911947250366211, max_false: 0.9984942078590393, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983683824539185, max_false: 0.9899889230728149, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9906806349754333, max_false: 0.9981597661972046, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982706308364868, max_false: 0.9915248155593872, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918650388717651, max_false: 0.99773770570755, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982602000236511, max_false: 0.9907296895980835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9927915930747986, max_false: 0.998395562171936, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983941912651062, max_false: 0.9912864565849304, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9907534122467041, max_false: 0.9983912110328674, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9985790848731995, max_false: 0.9923533797264099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914394617080688, max_false: 0.9980462789535522, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983833432197571, max_false: 0.991237461566925, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916150569915771, max_false: 0.9983257055282593, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9985643029212952, max_false: 0.9927265048027039, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916577339172363, max_false: 0.9982395172119141, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983275532722473, max_false: 0.9923960566520691, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.991629421710968, max_false: 0.9980432987213135, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983885288238525, max_false: 0.9914624691009521, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918067455291748, max_false: 0.9984586834907532, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983646869659424, max_false: 0.9921059012413025, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918922185897827, max_false: 0.9980112314224243, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981383085250854, max_false: 0.9881820678710938, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9884461760520935, max_false: 0.9978760480880737, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9977501630783081, max_false: 0.9897933006286621, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9912124276161194, max_false: 0.9975088238716125, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982240200042725, max_false: 0.9915995597839355, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9934418201446533, max_false: 0.998184084892273, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9979979395866394, max_false: 0.9904996752738953, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9919443130493164, max_false: 0.9982285499572754, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981191754341125, max_false: 0.9890204071998596, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9913910627365112, max_false: 0.9976807832717896, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983606338500977, max_false: 0.9916328191757202, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9892174005508423, max_false: 0.9977584481239319, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983214139938354, max_false: 0.9903331398963928, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9906759858131409, max_false: 0.9984797835350037, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9979014992713928, max_false: 0.9868179559707642, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9917855262756348, max_false: 0.9981748461723328, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9971728920936584, max_false: 0.9895731210708618, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9921206831932068, max_false: 0.9983540773391724, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980669021606445, max_false: 0.9917260408401489, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9908823370933533, max_false: 0.9981145262718201, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983431696891785, max_false: 0.9920687079429626, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9914914965629578, max_false: 0.9984729290008545, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980953931808472, max_false: 0.9921050667762756, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9907739162445068, max_false: 0.9981579780578613, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982501864433289, max_false: 0.9908981323242188, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9900191426277161, max_false: 0.9980105757713318, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981366395950317, max_false: 0.9890395402908325, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918169379234314, max_false: 0.99822998046875, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984512329101562, max_false: 0.9916616678237915, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9901260137557983, max_false: 0.9982473850250244, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983444809913635, max_false: 0.991236686706543, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9923380613327026, max_false: 0.9983884692192078, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984496831893921, max_false: 0.9913203716278076, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9927358627319336, max_false: 0.9983593225479126, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9971216917037964, max_false: 0.9878657460212708, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9913229942321777, max_false: 0.9978206157684326, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9975533485412598, max_false: 0.972313404083252, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9931742548942566, max_false: 0.9984026551246643, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983294606208801, max_false: 0.9907019138336182, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9925464987754822, max_false: 0.9984232783317566, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980953931808472, max_false: 0.9907401204109192, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9908966422080994, max_false: 0.9977986812591553, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9985682368278503, max_false: 0.991995096206665, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9910268187522888, max_false: 0.9979641437530518, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983144402503967, max_false: 0.9916350841522217, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9917234778404236, max_false: 0.9983553886413574, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981946349143982, max_false: 0.9909433722496033, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9919766187667847, max_false: 0.99763423204422, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981971383094788, max_false: 0.991654634475708, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9895771145820618, max_false: 0.9981109499931335, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984349608421326, max_false: 0.9913893342018127, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9915410876274109, max_false: 0.9980689883232117, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982461333274841, max_false: 0.9918745756149292, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9924333095550537, max_false: 0.9983598589897156, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984639286994934, max_false: 0.991482675075531, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9923438429832458, max_false: 0.9985411167144775, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.998263418674469, max_false: 0.9918851256370544, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9911021590232849, max_false: 0.9983055591583252, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.998560905456543, max_false: 0.9913706183433533, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9927817583084106, max_false: 0.9985746145248413, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.998431921005249, max_false: 0.9926068186759949, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9920624494552612, max_false: 0.9978591203689575, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981706142425537, max_false: 0.9920207858085632, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 100, 'cat_2': 0}, 'incorrect': {'cat_1': 0, 'cat_2': 100}}
 accuracy: 50.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9923498034477234, max_false: 0.9984976649284363, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983250498771667, max_false: 0.9923567771911621, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9909492135047913, max_false: 0.9983277916908264, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982668161392212, max_false: 0.9910163283348083, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9924547672271729, max_false: 0.9982725977897644, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983500838279724, max_false: 0.9913976192474365, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9898369312286377, max_false: 0.9979801177978516, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980753064155579, max_false: 0.9929964542388916, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9907709956169128, max_false: 0.9978355169296265, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9983370304107666, max_false: 0.9905374646186829, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.992073655128479, max_false: 0.9985411763191223, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9978175163269043, max_false: 0.9919396042823792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9912314414978027, max_false: 0.9983286261558533, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9969416260719299, max_false: 0.9904693961143494, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9916126728057861, max_false: 0.9984724521636963, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980064630508423, max_false: 0.9922025799751282, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9924713969230652, max_false: 0.998308539390564, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9977258443832397, max_false: 0.989353358745575, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9919811487197876, max_false: 0.9985884428024292, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9982667565345764, max_false: 0.9918221235275269, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9921379685401917, max_false: 0.9981574416160583, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9984577298164368, max_false: 0.9933654069900513, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9870738387107849, max_false: 0.9978412985801697, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9981623888015747, max_false: 0.9917425513267517, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9918866157531738, max_false: 0.9985317587852478, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980471730232239, max_false: 0.990705668926239, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9880553483963013, max_false: 0.9982670545578003, correct: False
