experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: final
  prompt structure: interleaved

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8331393599510193, max_false: 0.8723962903022766, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9002633094787598, max_false: 0.8585678935050964, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8541128635406494, max_false: 0.898476779460907, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8883557915687561, max_false: 0.8472474813461304, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.851471483707428, max_false: 0.901504397392273, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9077337384223938, max_false: 0.8588922619819641, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8544175028800964, max_false: 0.8887045383453369, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8877353072166443, max_false: 0.8458619713783264, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.867582380771637, max_false: 0.9080511927604675, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8940556645393372, max_false: 0.8509548902511597, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.847348690032959, max_false: 0.8934065103530884, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8901368975639343, max_false: 0.8507041931152344, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8587052822113037, max_false: 0.8930345773696899, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8943465352058411, max_false: 0.8441481590270996, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8548167943954468, max_false: 0.9024522304534912, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9001092910766602, max_false: 0.8524526357650757, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8421632647514343, max_false: 0.8933511972427368, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8839528560638428, max_false: 0.8302502632141113, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8531747460365295, max_false: 0.9080584645271301, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9045704007148743, max_false: 0.8593589663505554, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.848365068435669, max_false: 0.9006330370903015, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8945083022117615, max_false: 0.8316776752471924, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8594860434532166, max_false: 0.8987255096435547, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8999485373497009, max_false: 0.8533462285995483, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8564682602882385, max_false: 0.8890346884727478, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8948724865913391, max_false: 0.8534876108169556, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8301345705986023, max_false: 0.8883377313613892, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9137914180755615, max_false: 0.8562259078025818, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8539384007453918, max_false: 0.9016276597976685, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8956259489059448, max_false: 0.8546550273895264, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8477466702461243, max_false: 0.8960017561912537, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9027897715568542, max_false: 0.8451874256134033, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8271253108978271, max_false: 0.8911769390106201, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8932742476463318, max_false: 0.8245737552642822, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8331319093704224, max_false: 0.8876120448112488, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9081101417541504, max_false: 0.8444539904594421, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8518339395523071, max_false: 0.8994238376617432, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8970804214477539, max_false: 0.8375400304794312, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8511208295822144, max_false: 0.8905075788497925, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9041240811347961, max_false: 0.8509561419487, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8500633239746094, max_false: 0.8986547589302063, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8997726440429688, max_false: 0.8571085929870605, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8339258432388306, max_false: 0.8865571022033691, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9004831314086914, max_false: 0.8383006453514099, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.855160117149353, max_false: 0.8974490761756897, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8863011598587036, max_false: 0.8396412134170532, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8362066745758057, max_false: 0.8967885971069336, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.90113365650177, max_false: 0.8266567587852478, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.842644214630127, max_false: 0.8894928693771362, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8949286937713623, max_false: 0.83649742603302, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8507990837097168, max_false: 0.8918229937553406, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8971733450889587, max_false: 0.8465197086334229, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8459421396255493, max_false: 0.893563985824585, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9009169936180115, max_false: 0.8507830500602722, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8285007476806641, max_false: 0.8795064687728882, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8946513533592224, max_false: 0.8514110445976257, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.850053071975708, max_false: 0.8886392712593079, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8935631513595581, max_false: 0.8472722172737122, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8507489562034607, max_false: 0.8935031890869141, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8981209397315979, max_false: 0.8500801920890808, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8562489748001099, max_false: 0.8910062313079834, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8946604132652283, max_false: 0.8439329862594604, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8691056966781616, max_false: 0.9027243256568909, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9058107733726501, max_false: 0.867481529712677, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8500767946243286, max_false: 0.8998814821243286, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.897498369216919, max_false: 0.8339023590087891, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8435845971107483, max_false: 0.8894503116607666, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8868753910064697, max_false: 0.8295738697052002, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.852687656879425, max_false: 0.899400532245636, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8955250978469849, max_false: 0.8443777561187744, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8496921062469482, max_false: 0.9036773443222046, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8953593373298645, max_false: 0.8477487564086914, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8340374827384949, max_false: 0.8891072869300842, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8904514312744141, max_false: 0.8536149263381958, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8250412344932556, max_false: 0.8778634071350098, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9057151675224304, max_false: 0.8506309986114502, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8690093755722046, max_false: 0.9041866660118103, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.918513298034668, max_false: 0.8794701099395752, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8536258935928345, max_false: 0.8991916179656982, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9037322402000427, max_false: 0.8482922911643982, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8526866436004639, max_false: 0.8823560476303101, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8983278274536133, max_false: 0.8581483960151672, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8484326601028442, max_false: 0.8968439102172852, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8955113291740417, max_false: 0.8531882166862488, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8442510962486267, max_false: 0.8955766558647156, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8977426886558533, max_false: 0.8504816293716431, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8610243797302246, max_false: 0.9053118228912354, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8897855877876282, max_false: 0.8460866808891296, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8691038489341736, max_false: 0.9052289128303528, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8765690922737122, max_false: 0.8360376358032227, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8502999544143677, max_false: 0.8991783261299133, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9009827971458435, max_false: 0.8503254055976868, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8618100881576538, max_false: 0.9027925133705139, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.902122437953949, max_false: 0.8664073348045349, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8669623136520386, max_false: 0.9073742032051086, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.90289705991745, max_false: 0.859794020652771, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8357245922088623, max_false: 0.8908472657203674, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9027374386787415, max_false: 0.85636967420578, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8607395887374878, max_false: 0.9039225578308105, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8953467011451721, max_false: 0.854865550994873, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.85759037733078, max_false: 0.9026845693588257, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9022487998008728, max_false: 0.8451880812644958, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8575116395950317, max_false: 0.9026296138763428, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8840304613113403, max_false: 0.8419374823570251, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8484400510787964, max_false: 0.8895853161811829, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8819465041160583, max_false: 0.8331064581871033, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8622667789459229, max_false: 0.9069525003433228, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9041240215301514, max_false: 0.8525199294090271, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8494716286659241, max_false: 0.9056431651115417, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9042242765426636, max_false: 0.8411011099815369, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8526313900947571, max_false: 0.8911868333816528, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8852226138114929, max_false: 0.8426583409309387, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8515774011611938, max_false: 0.8964431285858154, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8947928547859192, max_false: 0.8528253436088562, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8409347534179688, max_false: 0.8850956559181213, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8940792083740234, max_false: 0.8392903804779053, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8419432044029236, max_false: 0.8987872004508972, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8929789066314697, max_false: 0.8380429744720459, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8409351706504822, max_false: 0.8912245035171509, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.891794741153717, max_false: 0.8266234397888184, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8414279222488403, max_false: 0.8904240727424622, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8901174068450928, max_false: 0.8467931151390076, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8546908497810364, max_false: 0.90004563331604, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8932040929794312, max_false: 0.8444396257400513, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8496403694152832, max_false: 0.9020001888275146, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8893707394599915, max_false: 0.8256217241287231, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8645178079605103, max_false: 0.8895137906074524, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8954046368598938, max_false: 0.853932797908783, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8479136824607849, max_false: 0.8874280452728271, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9015639424324036, max_false: 0.8558942079544067, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8736009001731873, max_false: 0.9140778183937073, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8938281536102295, max_false: 0.8511395454406738, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8459823131561279, max_false: 0.8984786868095398, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8955739736557007, max_false: 0.8457392454147339, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8395402431488037, max_false: 0.8912601470947266, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.892745316028595, max_false: 0.8412287831306458, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8487538695335388, max_false: 0.8928346633911133, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8951811790466309, max_false: 0.8572826385498047, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8499959707260132, max_false: 0.8971503376960754, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.882683277130127, max_false: 0.8362438678741455, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8568370938301086, max_false: 0.8875186443328857, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8845441341400146, max_false: 0.8465360403060913, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8369559645652771, max_false: 0.8905223608016968, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8860877156257629, max_false: 0.8330622315406799, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8416101336479187, max_false: 0.8878883123397827, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8767552971839905, max_false: 0.8356319069862366, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.846243679523468, max_false: 0.8888893723487854, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8955014944076538, max_false: 0.8507806658744812, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8459067344665527, max_false: 0.8954639434814453, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8942330479621887, max_false: 0.8434420228004456, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8554267287254333, max_false: 0.90074622631073, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8976340889930725, max_false: 0.8516839146614075, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8517088294029236, max_false: 0.8983221054077148, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8937146067619324, max_false: 0.8530987501144409, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8541315197944641, max_false: 0.897028386592865, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.901728093624115, max_false: 0.8655381798744202, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8544613122940063, max_false: 0.9040996432304382, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8968074321746826, max_false: 0.8457329869270325, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.87004554271698, max_false: 0.9019691348075867, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9017314314842224, max_false: 0.8557067513465881, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8480845093727112, max_false: 0.8954650163650513, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8795535564422607, max_false: 0.8287764191627502, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8428789377212524, max_false: 0.889008104801178, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8643626570701599, max_false: 0.8232349753379822, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8532193303108215, max_false: 0.9025493860244751, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8934767246246338, max_false: 0.834396481513977, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8567291498184204, max_false: 0.888675332069397, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8920522928237915, max_false: 0.8514813780784607, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8688572645187378, max_false: 0.9142341017723083, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.903343915939331, max_false: 0.8569399118423462, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8600291609764099, max_false: 0.9042558073997498, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8881491422653198, max_false: 0.8440162539482117, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8554157614707947, max_false: 0.8910338878631592, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8951312899589539, max_false: 0.8468784689903259, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_unseen_act':
 results: {'correct': {'cat_1': 100, 'cat_2': 0}, 'incorrect': {'cat_1': 0, 'cat_2': 100}}
 accuracy: 50.00%

---------------------------------------
  test split name: test_unseen_obj_seen_act
---------------------------------------

in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8504677414894104, max_false: 0.8972049355506897, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.867046594619751, max_false: 0.8305206298828125, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8525708317756653, max_false: 0.8967585563659668, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8865669369697571, max_false: 0.8323900103569031, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8444441556930542, max_false: 0.8945621252059937, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8998267650604248, max_false: 0.8456956744194031, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8401078581809998, max_false: 0.8902873396873474, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8848535418510437, max_false: 0.8354713916778564, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8581501841545105, max_false: 0.8891481757164001, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9112805128097534, max_false: 0.8588413596153259, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.85645592212677, max_false: 0.8948879241943359, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8973959684371948, max_false: 0.8516710996627808, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8532840609550476, max_false: 0.897631824016571, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8965789079666138, max_false: 0.8446985483169556, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8350956439971924, max_false: 0.8864291310310364, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8897548913955688, max_false: 0.8372653126716614, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8553485870361328, max_false: 0.8872629404067993, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9000306725502014, max_false: 0.8595176935195923, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.849902331829071, max_false: 0.8886479735374451, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8847294449806213, max_false: 0.844470202922821, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8560797572135925, max_false: 0.8946080207824707, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8883709907531738, max_false: 0.832834780216217, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8362336158752441, max_false: 0.8834434151649475, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8954970240592957, max_false: 0.8436228632926941, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8557614684104919, max_false: 0.8928069472312927, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8984324336051941, max_false: 0.8621538281440735, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.837283730506897, max_false: 0.8875998258590698, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8915091156959534, max_false: 0.8401501178741455, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8407506346702576, max_false: 0.8835514783859253, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8827531337738037, max_false: 0.8441218733787537, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.830740749835968, max_false: 0.8723686933517456, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8938702940940857, max_false: 0.8307990431785583, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8468674421310425, max_false: 0.893475353717804, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8864535689353943, max_false: 0.8453366160392761, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8506948351860046, max_false: 0.8959469199180603, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8888133764266968, max_false: 0.8346817493438721, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.835624098777771, max_false: 0.8796555995941162, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8850952982902527, max_false: 0.8344131708145142, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8504323959350586, max_false: 0.8910231590270996, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9047554135322571, max_false: 0.8493582606315613, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8483198285102844, max_false: 0.897244930267334, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8949660062789917, max_false: 0.8421124815940857, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8406738042831421, max_false: 0.8768911361694336, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8883633613586426, max_false: 0.8525804877281189, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8482511043548584, max_false: 0.8933318853378296, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8943415284156799, max_false: 0.8405095338821411, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8502264618873596, max_false: 0.9022065997123718, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8852866291999817, max_false: 0.8287742733955383, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8445682525634766, max_false: 0.8935360908508301, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8930320739746094, max_false: 0.8494927883148193, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8448360562324524, max_false: 0.8924949169158936, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9062593579292297, max_false: 0.8538845777511597, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8630984425544739, max_false: 0.9033204913139343, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8978855609893799, max_false: 0.8597551584243774, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8496501445770264, max_false: 0.8921070098876953, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8977729082107544, max_false: 0.8498279452323914, correct: True
