experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: labeled

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.92225581407547, max_false: 0.8912054896354675, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8273407816886902, max_false: 0.7568309307098389, correct: True
in: torch.Size([65, 3584]), out: torch.Size([3584]), max_true: 0.8631193041801453, max_false: 0.8116478323936462, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.7316657900810242, max_false: 0.6077122688293457, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.7153751254081726, max_false: 0.8467353582382202, correct: False
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8238014578819275, max_false: 0.6553531885147095, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.7981701493263245, max_false: 0.8987655639648438, correct: False
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.823063850402832, max_false: 0.714743435382843, correct: True
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.6105743050575256, max_false: 0.8069061040878296, correct: False
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8487266302108765, max_false: 0.7311164736747742, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.7297229170799255, max_false: 0.829877495765686, correct: False
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.8546203970909119, max_false: 0.7654317617416382, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.7314091920852661, max_false: 0.8023272156715393, correct: False
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8836043477058411, max_false: 0.7336515188217163, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.7839914560317993, max_false: 0.8727771639823914, correct: False
in: torch.Size([57, 3584]), out: torch.Size([3584]), max_true: 0.8044028282165527, max_false: 0.6305878758430481, correct: True
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.7538722157478333, max_false: 0.8715955018997192, correct: False
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.8271423578262329, max_false: 0.5997646450996399, correct: True
in: torch.Size([65, 3584]), out: torch.Size([3584]), max_true: 0.8316078782081604, max_false: 0.8600443005561829, correct: False
in: torch.Size([65, 3584]), out: torch.Size([3584]), max_true: 0.733264148235321, max_false: 0.5868942141532898, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.7641497254371643, max_false: 0.8628639578819275, correct: False
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8514962792396545, max_false: 0.795995831489563, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.6823856830596924, max_false: 0.8642471432685852, correct: False
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8638195395469666, max_false: 0.5459956526756287, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.7564651966094971, max_false: 0.7628445625305176, correct: False
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8229806423187256, max_false: 0.6360618472099304, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8525858521461487, max_false: 0.8370199203491211, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8031734228134155, max_false: 0.6116027235984802, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.7609894275665283, max_false: 0.8178136944770813, correct: False
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.8119776248931885, max_false: 0.731563150882721, correct: True
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.7836292386054993, max_false: 0.8548042178153992, correct: False
in: torch.Size([57, 3584]), out: torch.Size([3584]), max_true: 0.7887881994247437, max_false: 0.671262800693512, correct: True
in: torch.Size([49, 3584]), out: torch.Size([3584]), max_true: 0.8731344938278198, max_false: 0.8490729928016663, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8229169249534607, max_false: 0.7099992036819458, correct: True
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.624938428401947, max_false: 0.8349128365516663, correct: False
in: torch.Size([33, 3584]), out: torch.Size([3584]), max_true: 0.840447187423706, max_false: 0.656034529209137, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.8629564642906189, max_false: 0.8530246615409851, correct: True
in: torch.Size([41, 3584]), out: torch.Size([3584]), max_true: 0.9024224281311035, max_false: 0.7893050312995911, correct: True
