experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5915169715881348, max_false: 0.5971112847328186, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.505488395690918, max_false: 0.4073907732963562, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7970548868179321, max_false: 0.6882995963096619, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7971263527870178, max_false: 0.4676470458507538, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7968739867210388, max_false: 0.6079818606376648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6677677035331726, max_false: 0.7971078157424927, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8391583561897278, max_false: 0.7036312222480774, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7145235538482666, max_false: 0.49670541286468506, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7196450233459473, max_false: 0.7570471167564392, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7132591009140015, max_false: 0.5933763980865479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7622693181037903, max_false: 0.6274416446685791, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7104283571243286, max_false: 0.47459912300109863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6058145761489868, max_false: 0.684881865978241, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7855927348136902, max_false: 0.7235907912254333, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.5427106618881226, max_false: 0.578790545463562, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8385147452354431, max_false: 0.5507276654243469, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7992362976074219, max_false: 0.7417681813240051, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8064981698989868, max_false: 0.824764609336853, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8017050623893738, max_false: 0.706316351890564, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5775233507156372, max_false: 0.4736354947090149, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8039904832839966, max_false: 0.45331570506095886, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7861450910568237, max_false: 0.29349422454833984, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.43209612369537354, max_false: 0.8114550709724426, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4650938808917999, max_false: 0.5808312296867371, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8746114373207092, max_false: 0.7639963626861572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8017585277557373, max_false: 0.7104141116142273, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6934047937393188, max_false: 0.7916157245635986, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7549014091491699, max_false: 0.676493763923645, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6841097474098206, max_false: 0.6866651177406311, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7818399667739868, max_false: 0.39289557933807373, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8069748282432556, max_false: 0.7861919403076172, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8223196268081665, max_false: 0.762657880783081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6548998951911926, max_false: 0.6133179068565369, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.42446810007095337, max_false: 0.8522325754165649, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7117077112197876, max_false: 0.5408750176429749, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7726442217826843, max_false: 0.6070095896720886, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8171422481536865, max_false: 0.6811388731002808, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6639136075973511, max_false: 0.590400755405426, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8365494608879089, max_false: 0.5611671209335327, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.48071175813674927, max_false: 0.37434640526771545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8238544464111328, max_false: 0.5820593237876892, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6065878868103027, max_false: 0.4284544289112091, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8201085925102234, max_false: 0.6304255127906799, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5696479678153992, max_false: 0.6503612995147705, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.893158495426178, max_false: 0.6559224724769592, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7479726076126099, max_false: 0.6373554468154907, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.846629798412323, max_false: 0.6226096749305725, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7325388789176941, max_false: 0.3956109285354614, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7876386046409607, max_false: 0.6418565511703491, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8716996312141418, max_false: 0.7827903032302856, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8081039190292358, max_false: 0.808821439743042, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6591724753379822, max_false: 0.5040374994277954, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6942145228385925, max_false: 0.5783082842826843, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5174739956855774, max_false: 0.5257890820503235, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8426609635353088, max_false: 0.6677598357200623, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6560813784599304, max_false: 0.6095014214515686, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8453555703163147, max_false: 0.5549461841583252, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6600798964500427, max_false: 0.39676839113235474, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6859920620918274, max_false: 0.6967886090278625, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4778241813182831, max_false: 0.4712793231010437, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7662979364395142, max_false: 0.6140481233596802, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7156848311424255, max_false: 0.5277401804924011, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8948960304260254, max_false: 0.6731104254722595, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.770187258720398, max_false: 0.35939741134643555, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7026269435882568, max_false: 0.7000407576560974, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5492346286773682, max_false: 0.5345571637153625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8888053297996521, max_false: 0.6306585073471069, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6923324465751648, max_false: 0.45403170585632324, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8184495568275452, max_false: 0.6735270023345947, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7176238298416138, max_false: 0.6070812940597534, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.723888099193573, max_false: 0.6066553592681885, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7455677390098572, max_false: 0.6624107956886292, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8567142486572266, max_false: 0.8085530996322632, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.672703206539154, max_false: 0.5166602730751038, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8510755896568298, max_false: 0.6878073811531067, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7060577869415283, max_false: 0.672436535358429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6451704502105713, max_false: 0.5257495641708374, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7531663775444031, max_false: 0.5378928184509277, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4154275357723236, max_false: 0.5893715023994446, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5564586520195007, max_false: 0.3268982470035553, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7008283138275146, max_false: 0.638181209564209, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7468748688697815, max_false: 0.7778182625770569, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6924725770950317, max_false: 0.5350250601768494, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7073116302490234, max_false: 0.44982507824897766, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6690030694007874, max_false: 0.6390931010246277, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6409619450569153, max_false: 0.7384453415870667, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8225611448287964, max_false: 0.5753839015960693, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7198218107223511, max_false: 0.3874903619289398, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8307613134384155, max_false: 0.4281652271747589, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7699803709983826, max_false: 0.4838332235813141, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7009194493293762, max_false: 0.5354164838790894, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8013907074928284, max_false: 0.5846204161643982, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8455990552902222, max_false: 0.7788017392158508, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5751113295555115, max_false: 0.4336818754673004, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6642044186592102, max_false: 0.5682933330535889, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6989054083824158, max_false: 0.5902544260025024, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9041951894760132, max_false: 0.7015809416770935, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6465227603912354, max_false: 0.4099644720554352, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8122463822364807, max_false: 0.6833617687225342, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.854543149471283, max_false: 0.6900438666343689, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.46499204635620117, max_false: 0.6034752726554871, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7812197208404541, max_false: 0.47827231884002686, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8013371229171753, max_false: 0.593788206577301, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7425187826156616, max_false: 0.5193123817443848, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7084001302719116, max_false: 0.49326807260513306, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.735884428024292, max_false: 0.6399471163749695, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8163276314735413, max_false: 0.5542669892311096, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6840549111366272, max_false: 0.31820249557495117, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.804506778717041, max_false: 0.6716195940971375, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7784579992294312, max_false: 0.4530773162841797, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7941733002662659, max_false: 0.6763027310371399, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7643575072288513, max_false: 0.8822817802429199, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8492482900619507, max_false: 0.6425655484199524, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7411049008369446, max_false: 0.44525694847106934, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8348162174224854, max_false: 0.5519202947616577, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5654724836349487, max_false: 0.8204832077026367, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8149126172065735, max_false: 0.5668280720710754, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5929327011108398, max_false: 0.46831852197647095, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8177263736724854, max_false: 0.6776774525642395, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7186525464057922, max_false: 0.4612967073917389, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7486669421195984, max_false: 0.46789634227752686, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7359998822212219, max_false: 0.46464791893959045, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8300009965896606, max_false: 0.6422868967056274, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6782662272453308, max_false: 0.4479961097240448, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6379706859588623, max_false: 0.7395487427711487, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7837356328964233, max_false: 0.5668693780899048, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.736049234867096, max_false: 0.7723844051361084, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6700301766395569, max_false: 0.6451897025108337, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5021070837974548, max_false: 0.6332881450653076, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7094590663909912, max_false: 0.7624691724777222, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8145278096199036, max_false: 0.49240875244140625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7853243947029114, max_false: 0.40256160497665405, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7950966358184814, max_false: 0.7706507444381714, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6828658580780029, max_false: 0.6720154285430908, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8026689291000366, max_false: 0.5720988512039185, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5017814636230469, max_false: 0.6691597700119019, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8553415536880493, max_false: 0.7756142616271973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7295652031898499, max_false: 0.5626463890075684, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7848886847496033, max_false: 0.7618353962898254, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6905069351196289, max_false: 0.5565706491470337, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5374174118041992, max_false: 0.7099452018737793, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.732561469078064, max_false: 0.455028772354126, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8862936496734619, max_false: 0.673056423664093, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5876184105873108, max_false: 0.3978765606880188, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.853854238986969, max_false: 0.6426812410354614, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7687614560127258, max_false: 0.5439821481704712, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8131251931190491, max_false: 0.5974857807159424, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7331556081771851, max_false: 0.5571032166481018, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6886346340179443, max_false: 0.6801127195358276, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7913116812705994, max_false: 0.4977498948574066, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6545882821083069, max_false: 0.6345494389533997, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7696170806884766, max_false: 0.4256274104118347, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8506569266319275, max_false: 0.6941896080970764, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6719386577606201, max_false: 0.8419626355171204, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 82, 'cat_2': 81}, 'incorrect': {'cat_1': 18, 'cat_2': 19}}
 accuracy: 81.50%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8089095950126648, max_false: 0.5427406430244446, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7200222611427307, max_false: 0.6335894465446472, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8429251313209534, max_false: 0.765034556388855, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7591586709022522, max_false: 0.7767860889434814, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7864040732383728, max_false: 0.7168756127357483, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7841256260871887, max_false: 0.8638273477554321, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8576246500015259, max_false: 0.6420575380325317, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6313740611076355, max_false: 0.49176666140556335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8134182095527649, max_false: 0.773946225643158, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.81425541639328, max_false: 0.5947937369346619, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7222269177436829, max_false: 0.7427800297737122, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8417916297912598, max_false: 0.6927180886268616, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.749384343624115, max_false: 0.4908480644226074, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8187071681022644, max_false: 0.5064849853515625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8485351204872131, max_false: 0.7821071147918701, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7977122068405151, max_false: 0.6099587678909302, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8121261596679688, max_false: 0.7000302076339722, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6221548318862915, max_false: 0.3593110144138336, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.763691782951355, max_false: 0.6627911329269409, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7977821826934814, max_false: 0.7230391502380371, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8219591379165649, max_false: 0.7519791722297668, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7636412978172302, max_false: 0.5799806118011475, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8704375624656677, max_false: 0.7535437345504761, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5352460145950317, max_false: 0.3565731346607208, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8132346868515015, max_false: 0.8296498656272888, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6856406331062317, max_false: 0.6476626396179199, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7803323864936829, max_false: 0.8239941596984863, correct: False
