experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7886156439781189, max_false: 0.7772170305252075, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7954308390617371, max_false: 0.8091757893562317, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7749713659286499, max_false: 0.7925213575363159, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.847050130367279, max_false: 0.8496603965759277, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9016769528388977, max_false: 0.7979667782783508, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8724169135093689, max_false: 0.7679411172866821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8247830867767334, max_false: 0.7882238030433655, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7988487482070923, max_false: 0.7670325040817261, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7312867641448975, max_false: 0.7648954391479492, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8596338033676147, max_false: 0.8375461101531982, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8208681344985962, max_false: 0.8078509569168091, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8064444065093994, max_false: 0.7686113715171814, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8767874240875244, max_false: 0.7975778579711914, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7504815459251404, max_false: 0.6742542386054993, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8671404123306274, max_false: 0.8094823360443115, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8707194924354553, max_false: 0.7339187264442444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8142824172973633, max_false: 0.7846909165382385, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8248772025108337, max_false: 0.884034276008606, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.899142324924469, max_false: 0.8461141586303711, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8027524352073669, max_false: 0.6954660415649414, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8101910352706909, max_false: 0.8423426747322083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7738309502601624, max_false: 0.7407819628715515, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8362810015678406, max_false: 0.7878769040107727, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8020485639572144, max_false: 0.7140825390815735, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7615844011306763, max_false: 0.7764003872871399, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8472700715065002, max_false: 0.8109535574913025, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.6245579719543457, max_false: 0.7073850631713867, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9118650555610657, max_false: 0.6951382160186768, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8497342467308044, max_false: 0.8176715970039368, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.849738597869873, max_false: 0.8265561461448669, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8376407623291016, max_false: 0.8163246512413025, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7371283769607544, max_false: 0.7025837898254395, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8539086580276489, max_false: 0.8161981701850891, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8510203957557678, max_false: 0.7254689335823059, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7805023789405823, max_false: 0.8852515816688538, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6341918706893921, max_false: 0.6995173692703247, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8820507526397705, max_false: 0.8486254215240479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8671507239341736, max_false: 0.8052386045455933, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.848030686378479, max_false: 0.886887788772583, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8755138516426086, max_false: 0.8454126119613647, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8119898438453674, max_false: 0.797565221786499, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8671395182609558, max_false: 0.7166548371315002, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8310736417770386, max_false: 0.8475695848464966, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8829216957092285, max_false: 0.836883544921875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7897870540618896, max_false: 0.7427172660827637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7065569758415222, max_false: 0.826021134853363, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8089500665664673, max_false: 0.6733154654502869, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8290924429893494, max_false: 0.7326409220695496, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8768297433853149, max_false: 0.8155821561813354, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7206838726997375, max_false: 0.687106728553772, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8536090850830078, max_false: 0.8421201109886169, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6862098574638367, max_false: 0.621370255947113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8529514074325562, max_false: 0.7730425596237183, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7440665364265442, max_false: 0.6317285895347595, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8553707599639893, max_false: 0.7962250709533691, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8013267517089844, max_false: 0.8233389854431152, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8721175193786621, max_false: 0.7906948328018188, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8466615676879883, max_false: 0.7936549186706543, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9049398899078369, max_false: 0.8327718377113342, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8488528728485107, max_false: 0.6821616888046265, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8454565405845642, max_false: 0.7713585495948792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8936394453048706, max_false: 0.8195433020591736, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8403904438018799, max_false: 0.8550763130187988, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8204576373100281, max_false: 0.7257433533668518, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8497630953788757, max_false: 0.7406688332557678, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7162766456604004, max_false: 0.7534945607185364, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8486557006835938, max_false: 0.830798327922821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7934433817863464, max_false: 0.7112573981285095, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.868841290473938, max_false: 0.7404289841651917, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7732218503952026, max_false: 0.662416398525238, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7588180899620056, max_false: 0.8175135850906372, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7463821172714233, max_false: 0.7331997156143188, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8336858749389648, max_false: 0.8333904147148132, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7924240827560425, max_false: 0.7322689890861511, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8695875406265259, max_false: 0.8303938508033752, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8017294406890869, max_false: 0.6756311655044556, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7248140573501587, max_false: 0.792634129524231, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7360489368438721, max_false: 0.7503812909126282, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8778172731399536, max_false: 0.8050912022590637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.814531147480011, max_false: 0.736065149307251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.847429096698761, max_false: 0.8076233863830566, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8273253440856934, max_false: 0.7757714986801147, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8084537386894226, max_false: 0.7582591772079468, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8217981457710266, max_false: 0.766143262386322, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8993299007415771, max_false: 0.8938461542129517, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8298325538635254, max_false: 0.7688738107681274, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9006901979446411, max_false: 0.8215534090995789, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8328647017478943, max_false: 0.8206889629364014, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.769027590751648, max_false: 0.7634449005126953, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8470810055732727, max_false: 0.7846088409423828, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7619138956069946, max_false: 0.801034152507782, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7469334006309509, max_false: 0.689582884311676, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7822598218917847, max_false: 0.7665387988090515, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8406929969787598, max_false: 0.8495765924453735, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8316472768783569, max_false: 0.7332627773284912, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8244380950927734, max_false: 0.7282325029373169, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8054339289665222, max_false: 0.8023841977119446, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8253969550132751, max_false: 0.8634366989135742, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8506641387939453, max_false: 0.7621232271194458, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7224411964416504, max_false: 0.6662644743919373, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8636742830276489, max_false: 0.7342367768287659, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8357308506965637, max_false: 0.6896387934684753, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7780971527099609, max_false: 0.7366881966590881, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8612542152404785, max_false: 0.7743121385574341, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8621016144752502, max_false: 0.8698610663414001, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7583297491073608, max_false: 0.628486156463623, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7455906867980957, max_false: 0.6982738971710205, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.805401623249054, max_false: 0.7648653984069824, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8848392367362976, max_false: 0.818507194519043, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7548279166221619, max_false: 0.7170911431312561, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8709245920181274, max_false: 0.8373817205429077, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8434703350067139, max_false: 0.8201960921287537, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.6936972737312317, max_false: 0.7608638405799866, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.861091673374176, max_false: 0.6892890930175781, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8263012170791626, max_false: 0.7999222874641418, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8531259894371033, max_false: 0.7787796258926392, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8194010853767395, max_false: 0.7747799754142761, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8627557754516602, max_false: 0.8325018286705017, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8860385417938232, max_false: 0.8145084977149963, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7787729501724243, max_false: 0.6235039234161377, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8736250996589661, max_false: 0.8387047648429871, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8152458667755127, max_false: 0.6913926005363464, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8304063677787781, max_false: 0.7835509777069092, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8437521457672119, max_false: 0.8959658741950989, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8776105046272278, max_false: 0.8247761726379395, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8401980400085449, max_false: 0.7886648774147034, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8211793303489685, max_false: 0.7577904462814331, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7866602540016174, max_false: 0.8360388278961182, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8263136744499207, max_false: 0.7751616835594177, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7000786662101746, max_false: 0.7050473093986511, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8549899458885193, max_false: 0.8004606366157532, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8710036277770996, max_false: 0.7318347096443176, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7537580132484436, max_false: 0.7067910432815552, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7746871709823608, max_false: 0.689757227897644, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8582603335380554, max_false: 0.8373945355415344, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.834087610244751, max_false: 0.7534754872322083, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8255677223205566, max_false: 0.8521751165390015, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.86069256067276, max_false: 0.8404843211174011, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8023341298103333, max_false: 0.8406631946563721, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7724006772041321, max_false: 0.7408336400985718, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7459226846694946, max_false: 0.775513768196106, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8085815906524658, max_false: 0.8399161696434021, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8051456212997437, max_false: 0.704188346862793, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8779053688049316, max_false: 0.7283921241760254, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8015357255935669, max_false: 0.7806463241577148, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7487736344337463, max_false: 0.7628899812698364, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8421500325202942, max_false: 0.7949801087379456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7587352395057678, max_false: 0.7802384495735168, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8592476844787598, max_false: 0.8424222469329834, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.805675745010376, max_false: 0.7644252777099609, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8556097149848938, max_false: 0.8644539713859558, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8274421095848083, max_false: 0.7898856997489929, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.756355881690979, max_false: 0.7937527894973755, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8217865228652954, max_false: 0.6815701723098755, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8851928114891052, max_false: 0.8320525288581848, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7132831811904907, max_false: 0.6903994083404541, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8739219307899475, max_false: 0.8006977438926697, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8576986193656921, max_false: 0.7642837762832642, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8461699485778809, max_false: 0.8134645819664001, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8628631234169006, max_false: 0.7602542638778687, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8274306654930115, max_false: 0.8417878150939941, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8480297923088074, max_false: 0.8094018697738647, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.777722954750061, max_false: 0.7982332110404968, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8448081016540527, max_false: 0.6780121922492981, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8252431154251099, max_false: 0.7539797425270081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7833800315856934, max_false: 0.8516056537628174, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 80, 'cat_2': 76}, 'incorrect': {'cat_1': 20, 'cat_2': 24}}
 accuracy: 78.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8626596331596375, max_false: 0.7545521259307861, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7624260187149048, max_false: 0.7674852013587952, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8858429193496704, max_false: 0.8468151092529297, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8410511016845703, max_false: 0.8091769218444824, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8627493977546692, max_false: 0.8365505933761597, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.842619001865387, max_false: 0.8344728946685791, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9223345518112183, max_false: 0.81839919090271, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7302296161651611, max_false: 0.6902387142181396, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8037034869194031, max_false: 0.824951171875, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8965781331062317, max_false: 0.7341355681419373, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7679001688957214, max_false: 0.8463699817657471, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8648643493652344, max_false: 0.7260761260986328, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8617969155311584, max_false: 0.7970098853111267, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8282896280288696, max_false: 0.7528752088546753, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8898335695266724, max_false: 0.8808664083480835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8713109493255615, max_false: 0.7808459997177124, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8944090008735657, max_false: 0.8201179504394531, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.797338604927063, max_false: 0.6773226857185364, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8190490007400513, max_false: 0.8145679235458374, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8515093922615051, max_false: 0.8400296568870544, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9036517143249512, max_false: 0.8645948171615601, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7959901690483093, max_false: 0.7120649814605713, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8969809412956238, max_false: 0.8911195993423462, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7347634434700012, max_false: 0.6659173369407654, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8246676325798035, max_false: 0.8562766909599304, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7814616560935974, max_false: 0.7548469305038452, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.87427818775177, max_false: 0.8986880779266357, correct: False
