experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8588406443595886, max_false: 0.852388858795166, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8945769667625427, max_false: 0.842503011226654, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8112282156944275, max_false: 0.7366094589233398, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8673969507217407, max_false: 0.8371374011039734, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8408213257789612, max_false: 0.8543968796730042, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8714348673820496, max_false: 0.8453744053840637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9047621488571167, max_false: 0.8440682291984558, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.898688554763794, max_false: 0.8659067153930664, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8848219513893127, max_false: 0.7655370235443115, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8419485688209534, max_false: 0.8033387660980225, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9032225608825684, max_false: 0.836844265460968, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.865045428276062, max_false: 0.8887969255447388, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8647410869598389, max_false: 0.7826284170150757, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8729839324951172, max_false: 0.7883410453796387, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8015751838684082, max_false: 0.8473764657974243, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8621699810028076, max_false: 0.8741427659988403, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.853376030921936, max_false: 0.767304539680481, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8357113599777222, max_false: 0.8141875267028809, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8111098408699036, max_false: 0.7268679738044739, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7922161221504211, max_false: 0.8572521209716797, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8457663059234619, max_false: 0.7992422580718994, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8712495565414429, max_false: 0.8758378624916077, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8062231540679932, max_false: 0.7572047114372253, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8591832518577576, max_false: 0.8690181970596313, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8210702538490295, max_false: 0.7514736652374268, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.740732729434967, max_false: 0.8259958028793335, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7954308390617371, max_false: 0.8146264553070068, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8794991374015808, max_false: 0.8642585873603821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8629485964775085, max_false: 0.7952097654342651, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8785299062728882, max_false: 0.8463411331176758, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8613764643669128, max_false: 0.8102426528930664, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8390372395515442, max_false: 0.8082309365272522, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8939207196235657, max_false: 0.8600761294364929, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9018468856811523, max_false: 0.9075151085853577, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8509079217910767, max_false: 0.8211548924446106, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8941722512245178, max_false: 0.8519105315208435, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8708480596542358, max_false: 0.8593909740447998, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7957457304000854, max_false: 0.816154420375824, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8738893866539001, max_false: 0.8494173884391785, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8334083557128906, max_false: 0.8624316453933716, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8245588541030884, max_false: 0.7829350829124451, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8392359614372253, max_false: 0.8467686176300049, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8744903802871704, max_false: 0.8682520389556885, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.828606128692627, max_false: 0.7655575275421143, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8522064685821533, max_false: 0.7986787557601929, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8213695883750916, max_false: 0.828752875328064, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8411853909492493, max_false: 0.8704606890678406, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.874670147895813, max_false: 0.8271163105964661, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.815918505191803, max_false: 0.7695590257644653, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8754804730415344, max_false: 0.8095316886901855, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8724561333656311, max_false: 0.7667498588562012, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8143079280853271, max_false: 0.7916614413261414, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8822673559188843, max_false: 0.8166606426239014, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8635962009429932, max_false: 0.9048611521720886, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8327009081840515, max_false: 0.7020478844642639, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8221333622932434, max_false: 0.7692776918411255, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8539025187492371, max_false: 0.824589729309082, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8816578388214111, max_false: 0.831813395023346, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.814368724822998, max_false: 0.7955257296562195, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8714858293533325, max_false: 0.8730327486991882, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8725194931030273, max_false: 0.8506290912628174, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.75897216796875, max_false: 0.7974413633346558, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8889479637145996, max_false: 0.7632231712341309, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8579221963882446, max_false: 0.8502107262611389, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8741862177848816, max_false: 0.825519859790802, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8359262347221375, max_false: 0.8440872430801392, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.880003035068512, max_false: 0.8574337363243103, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8793327808380127, max_false: 0.8605319857597351, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.837378740310669, max_false: 0.7073525190353394, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8888317942619324, max_false: 0.8850985765457153, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8994033336639404, max_false: 0.8012394309043884, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8972854614257812, max_false: 0.8930941224098206, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961652517318726, max_false: 0.8944606781005859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8686845302581787, max_false: 0.8737176060676575, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8949235081672668, max_false: 0.8284024596214294, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8041954636573792, max_false: 0.7883565425872803, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8462310433387756, max_false: 0.847425639629364, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8447226881980896, max_false: 0.8453765511512756, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7762345671653748, max_false: 0.7512589693069458, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8481777310371399, max_false: 0.8568987846374512, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9007678627967834, max_false: 0.786946713924408, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8075917363166809, max_false: 0.8047100901603699, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8340017199516296, max_false: 0.7766093015670776, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8694663047790527, max_false: 0.8938835859298706, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.871422290802002, max_false: 0.7876044511795044, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8740769028663635, max_false: 0.8738226890563965, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8720448613166809, max_false: 0.884060263633728, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8263871073722839, max_false: 0.8848579525947571, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.863227128982544, max_false: 0.8267638683319092, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8054408431053162, max_false: 0.8430981636047363, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8514324426651001, max_false: 0.8602939248085022, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8378696441650391, max_false: 0.779163122177124, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9109760522842407, max_false: 0.7873538732528687, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8491614460945129, max_false: 0.8202801942825317, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8339975476264954, max_false: 0.8401044607162476, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8232539892196655, max_false: 0.8576701283454895, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8441166281700134, max_false: 0.8204020857810974, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8545017838478088, max_false: 0.8646906018257141, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8208562731742859, max_false: 0.7901136875152588, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8724291324615479, max_false: 0.8815627694129944, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.875546395778656, max_false: 0.8423327207565308, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8335372805595398, max_false: 0.8579198718070984, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8814213275909424, max_false: 0.7582302093505859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8728109002113342, max_false: 0.8794832229614258, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8033320307731628, max_false: 0.7627583742141724, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8879225254058838, max_false: 0.8589444160461426, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961880207061768, max_false: 0.8262994289398193, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8775309324264526, max_false: 0.8777583241462708, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8910118937492371, max_false: 0.8040409684181213, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8536595702171326, max_false: 0.873158872127533, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8666906952857971, max_false: 0.8222593665122986, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8294102549552917, max_false: 0.8512641787528992, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8637077212333679, max_false: 0.7282715439796448, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8580014109611511, max_false: 0.8257328867912292, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8531116247177124, max_false: 0.881269633769989, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 86, 'cat_2': 52}, 'incorrect': {'cat_1': 14, 'cat_2': 48}}
 accuracy: 69.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.907390832901001, max_false: 0.8050990104675293, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7757180333137512, max_false: 0.8282153010368347, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9104893803596497, max_false: 0.8903268575668335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8834662437438965, max_false: 0.8276165127754211, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8718893527984619, max_false: 0.8758648633956909, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8728119134902954, max_false: 0.8257139921188354, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9258124232292175, max_false: 0.875206708908081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7910754680633545, max_false: 0.7526458501815796, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.843303918838501, max_false: 0.8635904788970947, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8976603746414185, max_false: 0.781041145324707, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8528009057044983, max_false: 0.8880043029785156, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.860298216342926, max_false: 0.7945907115936279, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8870589137077332, max_false: 0.8450572490692139, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8299669027328491, max_false: 0.7746475338935852, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8843181133270264, max_false: 0.886819064617157, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8867054581642151, max_false: 0.8046855926513672, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9093427658081055, max_false: 0.873229444026947, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8274848461151123, max_false: 0.7392486929893494, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8532178401947021, max_false: 0.8870782852172852, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8820379972457886, max_false: 0.8771127462387085, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.90876704454422, max_false: 0.8752014636993408, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.832586407661438, max_false: 0.7805138826370239, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.875187337398529, max_false: 0.8815540671348572, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8027312755584717, max_false: 0.7461461424827576, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8413949012756348, max_false: 0.8651698231697083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8266592621803284, max_false: 0.8184265494346619, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8803424835205078, max_false: 0.8962013721466064, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8309210538864136, max_false: 0.7674859762191772, correct: True
