experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.682967483997345, max_false: 0.5683539509773254, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6914980411529541, max_false: 0.5434084534645081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8724095225334167, max_false: 0.8009870648384094, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6985546350479126, max_false: 0.5402376055717468, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8545097708702087, max_false: 0.6116855144500732, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6303147673606873, max_false: 0.669132649898529, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6402625441551208, max_false: 0.5109930038452148, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7128710150718689, max_false: 0.36366409063339233, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.43052273988723755, max_false: 0.5364667177200317, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5310860872268677, max_false: 0.2981559634208679, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6466723680496216, max_false: 0.6077308654785156, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7425488233566284, max_false: 0.7663447856903076, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7222959995269775, max_false: 0.4622431993484497, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6611371040344238, max_false: 0.3837369382381439, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6325621008872986, max_false: 0.6062770485877991, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5753307938575745, max_false: 0.7208412289619446, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7999776601791382, max_false: 0.5745230913162231, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7561439871788025, max_false: 0.39705291390419006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8541253209114075, max_false: 0.4532923698425293, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7703738808631897, max_false: 0.4090498387813568, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6426947116851807, max_false: 0.45830026268959045, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7911393046379089, max_false: 0.4979274272918701, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7915480136871338, max_false: 0.7047503590583801, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5298155546188354, max_false: 0.33270126581192017, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6563608646392822, max_false: 0.5560804605484009, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6664059162139893, max_false: 0.5209857821464539, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9083973169326782, max_false: 0.6392800211906433, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6243576407432556, max_false: 0.38729944825172424, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8359231948852539, max_false: 0.5920336246490479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8676266670227051, max_false: 0.6283239722251892, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.48323097825050354, max_false: 0.6243740320205688, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7698975205421448, max_false: 0.5305197238922119, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7814708352088928, max_false: 0.49224525690078735, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7364593744277954, max_false: 0.47984692454338074, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7097826600074768, max_false: 0.3975161612033844, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7868224382400513, max_false: 0.4954252243041992, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8177629709243774, max_false: 0.44379404187202454, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6877363324165344, max_false: 0.20137105882167816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7854003310203552, max_false: 0.5766776204109192, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7930582165718079, max_false: 0.3021935522556305, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7857300639152527, max_false: 0.7257173657417297, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7825682759284973, max_false: 0.8874658942222595, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8010797500610352, max_false: 0.632624089717865, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7673214077949524, max_false: 0.5020279288291931, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8396800756454468, max_false: 0.5598560571670532, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.570747435092926, max_false: 0.8520886898040771, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8215509653091431, max_false: 0.5333799719810486, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.586041271686554, max_false: 0.44920897483825684, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8092865943908691, max_false: 0.6276057958602905, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7395033836364746, max_false: 0.42607933282852173, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.763714611530304, max_false: 0.38401398062705994, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8080819845199585, max_false: 0.3699784576892853, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8409507870674133, max_false: 0.49275851249694824, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.672761857509613, max_false: 0.4677826762199402, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7200415134429932, max_false: 0.7034443616867065, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7608917355537415, max_false: 0.5713164806365967, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.673915684223175, max_false: 0.727315366268158, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6934966444969177, max_false: 0.6566967964172363, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4741836488246918, max_false: 0.6240560412406921, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6488854885101318, max_false: 0.6894785761833191, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8104292154312134, max_false: 0.40317052602767944, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8521258234977722, max_false: 0.4146382212638855, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.793126106262207, max_false: 0.7124659419059753, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6517924070358276, max_false: 0.6224964261054993, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7626708149909973, max_false: 0.5792093276977539, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4642375111579895, max_false: 0.547450840473175, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8381565809249878, max_false: 0.7223494052886963, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7217401266098022, max_false: 0.5725808143615723, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7827469706535339, max_false: 0.7215529084205627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7252718806266785, max_false: 0.46488142013549805, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.4403977394104004, max_false: 0.6523403525352478, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7152754664421082, max_false: 0.36290210485458374, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8762553930282593, max_false: 0.6210988759994507, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5683061480522156, max_false: 0.2679992914199829, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8693373203277588, max_false: 0.6044522523880005, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6929090619087219, max_false: 0.5028690099716187, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7882964015007019, max_false: 0.502002477645874, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7089945077896118, max_false: 0.4873862564563751, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7003970742225647, max_false: 0.6658231616020203, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7630690932273865, max_false: 0.4663695693016052, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6210464835166931, max_false: 0.5596470236778259, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6854259371757507, max_false: 0.28231748938560486, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8415489792823792, max_false: 0.6985592842102051, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6769747734069824, max_false: 0.8398308753967285, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 82, 'cat_2': 82}, 'incorrect': {'cat_1': 18, 'cat_2': 18}}
 accuracy: 82.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.795475959777832, max_false: 0.5463569164276123, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7149587869644165, max_false: 0.5570517182350159, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8117792010307312, max_false: 0.7270419001579285, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7383325099945068, max_false: 0.7786440849304199, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8313686847686768, max_false: 0.7489784955978394, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7895704507827759, max_false: 0.8647849559783936, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8218031525611877, max_false: 0.6354007124900818, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6016048789024353, max_false: 0.4995262026786804, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8106255531311035, max_false: 0.7333741784095764, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7130373120307922, max_false: 0.5503316521644592, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6843665242195129, max_false: 0.6808788180351257, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7856147885322571, max_false: 0.6483250260353088, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7662267088890076, max_false: 0.4459703266620636, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7456021308898926, max_false: 0.4596148431301117, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8046076893806458, max_false: 0.7248741984367371, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7408304214477539, max_false: 0.5346765518188477, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7979123592376709, max_false: 0.6896557211875916, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5794991254806519, max_false: 0.28946563601493835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7753081917762756, max_false: 0.6015744209289551, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7949718236923218, max_false: 0.7001301050186157, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8377060294151306, max_false: 0.7010751366615295, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7809370160102844, max_false: 0.5588122606277466, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.873677670955658, max_false: 0.7240630984306335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5048838257789612, max_false: 0.2931097447872162, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8171460628509521, max_false: 0.7633463740348816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6420418620109558, max_false: 0.6798517107963562, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8276102542877197, max_false: 0.7856677174568176, correct: True
