experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6457786560058594, max_false: 0.608152449131012, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7028955817222595, max_false: 0.28869688510894775, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6922046542167664, max_false: 0.7922828793525696, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6981514692306519, max_false: 0.2822840213775635, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7407376766204834, max_false: 0.42891350388526917, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.559927761554718, max_false: 0.5893954038619995, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8533676862716675, max_false: 0.594688355922699, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5394719839096069, max_false: 0.35551074147224426, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8110343813896179, max_false: 0.6927077770233154, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6983636617660522, max_false: 0.3599909842014313, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5459343194961548, max_false: 0.6820129156112671, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7050362229347229, max_false: 0.6845868825912476, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6100282073020935, max_false: 0.35256075859069824, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5307527184486389, max_false: 0.7765266299247742, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7932260632514954, max_false: 0.32089921832084656, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5632010102272034, max_false: 0.6992027163505554, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9034398794174194, max_false: 0.5526571869850159, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7865901589393616, max_false: 0.45467180013656616, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8798335790634155, max_false: 0.4628039598464966, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7214381694793701, max_false: 0.2799549102783203, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6753740310668945, max_false: 0.672476053237915, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8672770857810974, max_false: 0.6693366169929504, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6304684281349182, max_false: 0.6836785078048706, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7849575281143188, max_false: 0.23657988011837006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7798035144805908, max_false: 0.5775843262672424, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7304996252059937, max_false: 0.3885236084461212, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7574643492698669, max_false: 0.6583028435707092, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5872499942779541, max_false: 0.43970388174057007, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.882561445236206, max_false: 0.4995996356010437, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6736628413200378, max_false: 0.3789013624191284, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8491156101226807, max_false: 0.5347445607185364, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7824270725250244, max_false: 0.3274887502193451, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7014490962028503, max_false: 0.5740026831626892, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7461727857589722, max_false: 0.650587797164917, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8377506732940674, max_false: 0.54227215051651, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5178442001342773, max_false: 0.5938146114349365, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5417219400405884, max_false: 0.551058828830719, correct: False
