experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: vision
  prompt structure: batched

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7289928793907166, max_false: 0.7414470314979553, correct: False
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.8032562732696533, max_false: 0.6928191184997559, correct: True
in: torch.Size([24, 8192]), out: torch.Size([8192]), max_true: 0.8402125835418701, max_false: 0.7886239290237427, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7948096990585327, max_false: 0.7449261546134949, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7927031517028809, max_false: 0.7831696271896362, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7577130198478699, max_false: 0.7528092861175537, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.760124683380127, max_false: 0.7362251877784729, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7516431212425232, max_false: 0.8704314231872559, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8473799228668213, max_false: 0.7219759821891785, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7435221076011658, max_false: 0.7714582085609436, correct: False
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.8722849488258362, max_false: 0.8155649900436401, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8285555839538574, max_false: 0.7696488499641418, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.8584319353103638, max_false: 0.7947216629981995, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.841829776763916, max_false: 0.7589088678359985, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.783268928527832, max_false: 0.7501088380813599, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7286876440048218, max_false: 0.7415949702262878, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8598486185073853, max_false: 0.7882486581802368, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.734591543674469, max_false: 0.6896762251853943, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7998510599136353, max_false: 0.7332526445388794, correct: True
in: torch.Size([35, 8192]), out: torch.Size([8192]), max_true: 0.8232733607292175, max_false: 0.7501879930496216, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7903822660446167, max_false: 0.811662495136261, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6820129752159119, max_false: 0.6868939995765686, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8573905229568481, max_false: 0.8273647427558899, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7367343902587891, max_false: 0.6303656697273254, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8314769864082336, max_false: 0.776748538017273, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7986165285110474, max_false: 0.7475556135177612, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6892064809799194, max_false: 0.5913837552070618, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7648762464523315, max_false: 0.7747499346733093, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7783902883529663, max_false: 0.7857775092124939, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7866387963294983, max_false: 0.7086080312728882, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8368557691574097, max_false: 0.7417118549346924, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7997955679893494, max_false: 0.5905855894088745, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7191306352615356, max_false: 0.691219687461853, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7275572419166565, max_false: 0.692301332950592, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7789776921272278, max_false: 0.6896311640739441, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.729081392288208, max_false: 0.7009409070014954, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.756391704082489, max_false: 0.7010439038276672, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7921467423439026, max_false: 0.7186707258224487, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8138893842697144, max_false: 0.7409972548484802, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7354511618614197, max_false: 0.7064597606658936, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7513149380683899, max_false: 0.672993540763855, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7328562140464783, max_false: 0.732099711894989, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6601707935333252, max_false: 0.6127499341964722, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7826544046401978, max_false: 0.6952291131019592, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8204060196876526, max_false: 0.8306424021720886, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.790572464466095, max_false: 0.7757627964019775, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.6793104410171509, max_false: 0.6630733013153076, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7457245588302612, max_false: 0.6359293460845947, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.8152548670768738, max_false: 0.7054640650749207, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8148398995399475, max_false: 0.7428742051124573, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8176389336585999, max_false: 0.7748156785964966, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8526484966278076, max_false: 0.7412234544754028, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.778083086013794, max_false: 0.6990872621536255, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7149375677108765, max_false: 0.7499256134033203, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6718067526817322, max_false: 0.6836333870887756, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8127985596656799, max_false: 0.7367115616798401, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7768015265464783, max_false: 0.7746309041976929, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6943386197090149, max_false: 0.6325106024742126, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7514691352844238, max_false: 0.7637820839881897, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7958842515945435, max_false: 0.8449190258979797, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8547732830047607, max_false: 0.8092393279075623, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7769374251365662, max_false: 0.7262996435165405, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7713065147399902, max_false: 0.7498675584793091, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8417978286743164, max_false: 0.7902418375015259, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7343010306358337, max_false: 0.6793147921562195, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7588518857955933, max_false: 0.7183294892311096, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8457460403442383, max_false: 0.6852487921714783, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7476214170455933, max_false: 0.6357818245887756, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.6509095430374146, max_false: 0.6482105255126953, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7138351798057556, max_false: 0.6087995767593384, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7292999625205994, max_false: 0.7690165042877197, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7239217162132263, max_false: 0.7006667256355286, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6613925099372864, max_false: 0.666966438293457, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7932099103927612, max_false: 0.8207834362983704, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6225773096084595, max_false: 0.6393778324127197, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8144645690917969, max_false: 0.6899582743644714, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7041893601417542, max_false: 0.6846048831939697, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8210349082946777, max_false: 0.7595899105072021, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6173146367073059, max_false: 0.6424910426139832, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.693458080291748, max_false: 0.7020878195762634, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.743611216545105, max_false: 0.6256162524223328, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7371836304664612, max_false: 0.6811723709106445, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6580129265785217, max_false: 0.6881088018417358, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.725355327129364, max_false: 0.691366970539093, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7470806241035461, max_false: 0.7205694913864136, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.776197612285614, max_false: 0.7250990271568298, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7598724961280823, max_false: 0.7107259035110474, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8230960369110107, max_false: 0.7469106912612915, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6392129063606262, max_false: 0.6595037579536438, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7012271881103516, max_false: 0.6889182329177856, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6250491142272949, max_false: 0.6432031989097595, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7315950989723206, max_false: 0.6951134204864502, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7411914467811584, max_false: 0.718008816242218, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6704455018043518, max_false: 0.7269921898841858, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8262339234352112, max_false: 0.7217133045196533, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7723845839500427, max_false: 0.7058323621749878, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7247765064239502, max_false: 0.6530997157096863, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7512907981872559, max_false: 0.6932061314582825, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7920488715171814, max_false: 0.7721906304359436, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7971348762512207, max_false: 0.7981228828430176, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8360708355903625, max_false: 0.7319645881652832, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.853488028049469, max_false: 0.7634915113449097, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7731283903121948, max_false: 0.7624343037605286, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7308635711669922, max_false: 0.7012597322463989, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8117634057998657, max_false: 0.7277809381484985, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7151914834976196, max_false: 0.6649863719940186, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7751964926719666, max_false: 0.7460897564888, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8177973628044128, max_false: 0.6563811898231506, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6928992867469788, max_false: 0.6963889002799988, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7777019739151001, max_false: 0.7012099623680115, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7853633165359497, max_false: 0.7048508524894714, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7841911315917969, max_false: 0.6897345185279846, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7368404865264893, max_false: 0.771145761013031, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7214588522911072, max_false: 0.7445144653320312, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7441476583480835, max_false: 0.7492358684539795, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7314872145652771, max_false: 0.7942714691162109, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.745351254940033, max_false: 0.6852840781211853, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7156433463096619, max_false: 0.662402331829071, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.6548043489456177, max_false: 0.6861774921417236, correct: False
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7101481556892395, max_false: 0.6419885158538818, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.6514816284179688, max_false: 0.6250643134117126, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.66896653175354, max_false: 0.6713201403617859, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7214318513870239, max_false: 0.692969024181366, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7359781265258789, max_false: 0.7217499017715454, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6745646595954895, max_false: 0.7078610062599182, correct: False
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7381558418273926, max_false: 0.6156460642814636, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7246367335319519, max_false: 0.6414035558700562, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7172161936759949, max_false: 0.64832603931427, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7498840689659119, max_false: 0.7719373106956482, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.761574387550354, max_false: 0.6444120407104492, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7074997425079346, max_false: 0.7069624662399292, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7177155017852783, max_false: 0.6060693860054016, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.854179859161377, max_false: 0.7803374528884888, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8219159841537476, max_false: 0.777025580406189, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7741754055023193, max_false: 0.7330645322799683, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.658319890499115, max_false: 0.7082265615463257, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7162782549858093, max_false: 0.7058597803115845, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7760210633277893, max_false: 0.7829130291938782, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8285338878631592, max_false: 0.7713092565536499, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7467350363731384, max_false: 0.7189115881919861, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7966761589050293, max_false: 0.6869149208068848, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7670667767524719, max_false: 0.816154420375824, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7289419174194336, max_false: 0.7608338594436646, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6874318718910217, max_false: 0.5880892276763916, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8060675263404846, max_false: 0.79083651304245, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8051877617835999, max_false: 0.8261751532554626, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7901321649551392, max_false: 0.6817920804023743, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7321099638938904, max_false: 0.7435604333877563, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8811289072036743, max_false: 0.7801505327224731, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7162783145904541, max_false: 0.6938278079032898, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8202961683273315, max_false: 0.814033567905426, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8369627594947815, max_false: 0.8039770722389221, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8583676815032959, max_false: 0.8652189373970032, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8218564391136169, max_false: 0.8431469202041626, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.6982033252716064, max_false: 0.6749488711357117, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8145899772644043, max_false: 0.7577975392341614, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.802891731262207, max_false: 0.7999719977378845, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7979012131690979, max_false: 0.6993283629417419, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8497661352157593, max_false: 0.7775360941886902, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7059641480445862, max_false: 0.7538334131240845, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8038948774337769, max_false: 0.7402848601341248, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7597615122795105, max_false: 0.798809289932251, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.783585250377655, max_false: 0.7706520557403564, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7195860147476196, max_false: 0.7361451387405396, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8435962796211243, max_false: 0.8234657645225525, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7800808548927307, max_false: 0.7150602340698242, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8826724886894226, max_false: 0.8641893863677979, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7887787818908691, max_false: 0.8065784573554993, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7270891070365906, max_false: 0.6620453596115112, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6426803469657898, max_false: 0.6867219805717468, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8605304956436157, max_false: 0.8143304586410522, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7711393237113953, max_false: 0.791610836982727, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8845804333686829, max_false: 0.7913374900817871, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7022433280944824, max_false: 0.6740437746047974, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_unseen_act':
 results: {'correct': {'cat_1': 70, 'cat_2': 77}, 'incorrect': {'cat_1': 30, 'cat_2': 23}}
 accuracy: 73.50%

---------------------------------------
  test split name: test_unseen_obj_seen_act
---------------------------------------

in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7117609977722168, max_false: 0.7499776482582092, correct: False
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.6574187874794006, max_false: 0.7048244476318359, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7669050693511963, max_false: 0.8023703098297119, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7347682118415833, max_false: 0.7100580930709839, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8609188795089722, max_false: 0.7608848810195923, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7957815527915955, max_false: 0.7782761454582214, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7898491024971008, max_false: 0.7842962145805359, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7774161100387573, max_false: 0.7754446864128113, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.855170726776123, max_false: 0.7442315220832825, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7347409129142761, max_false: 0.6813565492630005, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7214365601539612, max_false: 0.7317873239517212, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8253648281097412, max_false: 0.7570333480834961, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8528038263320923, max_false: 0.8152902126312256, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8264472484588623, max_false: 0.7096720933914185, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.6674097180366516, max_false: 0.6740434765815735, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8113561272621155, max_false: 0.775004506111145, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8435956239700317, max_false: 0.7692467570304871, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6971602439880371, max_false: 0.8031999468803406, correct: False
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7749647498130798, max_false: 0.7420632839202881, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7716511487960815, max_false: 0.8013184070587158, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.668738842010498, max_false: 0.6444723010063171, correct: True
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.6368420720100403, max_false: 0.6085904240608215, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7212380170822144, max_false: 0.6924643516540527, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7832890748977661, max_false: 0.8047323822975159, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7797390222549438, max_false: 0.7934865355491638, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7873785495758057, max_false: 0.8013191223144531, correct: False
in: torch.Size([56, 8192]), out: torch.Size([8192]), max_true: 0.7665840983390808, max_false: 0.7494041323661804, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7115053534507751, max_false: 0.6878854036331177, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8363219499588013, max_false: 0.8784077763557434, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8668035268783569, max_false: 0.8372921347618103, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.921161413192749, max_false: 0.7637616395950317, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.8005082607269287, max_false: 0.8210415840148926, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.797330379486084, max_false: 0.6596248745918274, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8666619062423706, max_false: 0.82442706823349, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.803149402141571, max_false: 0.7730981111526489, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7847356200218201, max_false: 0.7325454354286194, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.6919376254081726, max_false: 0.7159655690193176, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7401976585388184, max_false: 0.7481288909912109, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.9018452167510986, max_false: 0.8066641688346863, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7520116567611694, max_false: 0.6769126057624817, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7724318504333496, max_false: 0.7499019503593445, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.8068519234657288, max_false: 0.7700201272964478, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7374905347824097, max_false: 0.6588668823242188, correct: True
in: torch.Size([32, 8192]), out: torch.Size([8192]), max_true: 0.7787559628486633, max_false: 0.6981915235519409, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7657949924468994, max_false: 0.770066499710083, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8604540228843689, max_false: 0.821984589099884, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8598132729530334, max_false: 0.8409467339515686, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.8436992764472961, max_false: 0.8101623058319092, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7542744278907776, max_false: 0.7080162763595581, correct: True
in: torch.Size([64, 8192]), out: torch.Size([8192]), max_true: 0.7422966361045837, max_false: 0.7230158448219299, correct: True
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7576377987861633, max_false: 0.7480016350746155, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7551709413528442, max_false: 0.791938841342926, correct: False
in: torch.Size([48, 8192]), out: torch.Size([8192]), max_true: 0.7814564108848572, max_false: 0.7621245980262756, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7061318159103394, max_false: 0.7858805656433105, correct: False
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.801848292350769, max_false: 0.7410179376602173, correct: True
in: torch.Size([40, 8192]), out: torch.Size([8192]), max_true: 0.7631257772445679, max_false: 0.7200669646263123, correct: True
