experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: labeled

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9575554728507996, max_false: 0.9460453391075134, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9755197763442993, max_false: 0.9785741567611694, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8440036773681641, max_false: 0.817290186882019, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9824681282043457, max_false: 0.9853249192237854, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9496922492980957, max_false: 0.920512855052948, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9873910546302795, max_false: 0.9859387874603271, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9609877467155457, max_false: 0.9611669182777405, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9464250206947327, max_false: 0.9399033188819885, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9613155126571655, max_false: 0.9643626809120178, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.977321445941925, max_false: 0.9803617596626282, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9440945386886597, max_false: 0.9200705885887146, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9246346950531006, max_false: 0.8426100015640259, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9136980772018433, max_false: 0.8703855276107788, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9648995399475098, max_false: 0.9615103006362915, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9581349492073059, max_false: 0.9299424886703491, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9918465614318848, max_false: 0.9845834970474243, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9889891147613525, max_false: 0.9740968346595764, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9664251804351807, max_false: 0.9490473866462708, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9441806674003601, max_false: 0.9404235482215881, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9880309104919434, max_false: 0.981114387512207, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9118584394454956, max_false: 0.9465411305427551, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9860817790031433, max_false: 0.9743634462356567, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9772912859916687, max_false: 0.9659523963928223, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9487725496292114, max_false: 0.9730288982391357, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9838880896568298, max_false: 0.970375657081604, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9764699935913086, max_false: 0.9727933406829834, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9590577483177185, max_false: 0.9491297006607056, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9722363352775574, max_false: 0.9729152321815491, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9559080004692078, max_false: 0.9546983242034912, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.97871994972229, max_false: 0.9698684215545654, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9571864008903503, max_false: 0.9509651064872742, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9695815443992615, max_false: 0.936532735824585, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9738298654556274, max_false: 0.9473697543144226, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9708022475242615, max_false: 0.9755508303642273, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9704714417457581, max_false: 0.9596540927886963, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9403110146522522, max_false: 0.9575687050819397, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9834994077682495, max_false: 0.9546735882759094, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9565420746803284, max_false: 0.9296287298202515, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9410673975944519, max_false: 0.9462794065475464, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9696002006530762, max_false: 0.9756469130516052, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9796082973480225, max_false: 0.9797399044036865, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9736321568489075, max_false: 0.9785183072090149, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9829358458518982, max_false: 0.9716343879699707, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9864871501922607, max_false: 0.9801080226898193, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9802307486534119, max_false: 0.9753545522689819, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9832834005355835, max_false: 0.9781857132911682, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9465081095695496, max_false: 0.9317251443862915, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.977234423160553, max_false: 0.9690048694610596, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9886319637298584, max_false: 0.9737759232521057, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9734976291656494, max_false: 0.9854587912559509, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9727852940559387, max_false: 0.9331308007240295, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9866294860839844, max_false: 0.9914770126342773, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9871680736541748, max_false: 0.9826668500900269, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.976793646812439, max_false: 0.990706205368042, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9618656039237976, max_false: 0.9526683688163757, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9709511399269104, max_false: 0.9328212141990662, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.957465410232544, max_false: 0.9183980226516724, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9554705023765564, max_false: 0.9420126676559448, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9769311547279358, max_false: 0.9670729041099548, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9893971085548401, max_false: 0.9901549816131592, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9735661745071411, max_false: 0.9725722670555115, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9776480793952942, max_false: 0.9544443488121033, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.8543833494186401, max_false: 0.8140978217124939, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9807246923446655, max_false: 0.9712225794792175, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9864516258239746, max_false: 0.9688503742218018, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9836384654045105, max_false: 0.9844338297843933, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9801964163780212, max_false: 0.9423796534538269, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9626366496086121, max_false: 0.9356720447540283, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9055246710777283, max_false: 0.9357035756111145, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9786356091499329, max_false: 0.957847535610199, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9765189290046692, max_false: 0.9329509139060974, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9777224659919739, max_false: 0.9852556586265564, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9874845147132874, max_false: 0.9590795636177063, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9820151925086975, max_false: 0.9855325222015381, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9712855815887451, max_false: 0.945460319519043, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9843916893005371, max_false: 0.9867119789123535, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.966511607170105, max_false: 0.964230477809906, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9793537259101868, max_false: 0.9795365333557129, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9639448523521423, max_false: 0.9429016709327698, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9870677590370178, max_false: 0.8396672010421753, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9363003373146057, max_false: 0.7562998533248901, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9761834740638733, max_false: 0.9842483997344971, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9716203212738037, max_false: 0.9671772718429565, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9799749851226807, max_false: 0.973574697971344, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9654355645179749, max_false: 0.957548201084137, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9794450402259827, max_false: 0.9727386236190796, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9839370846748352, max_false: 0.9718384146690369, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9874510169029236, max_false: 0.9852737188339233, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9429746270179749, max_false: 0.9414759278297424, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9845051765441895, max_false: 0.9843882322311401, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9805333614349365, max_false: 0.9743884205818176, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.98012375831604, max_false: 0.9738879203796387, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9719099998474121, max_false: 0.9581120610237122, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9644326567649841, max_false: 0.9642250537872314, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9886415004730225, max_false: 0.971363365650177, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9881920218467712, max_false: 0.9847344160079956, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9849494695663452, max_false: 0.9677270650863647, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.981529951095581, max_false: 0.9734540581703186, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9716537594795227, max_false: 0.9527149796485901, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9781288504600525, max_false: 0.9353514909744263, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9722955822944641, max_false: 0.880395233631134, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9667033553123474, max_false: 0.9676830172538757, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9751830101013184, max_false: 0.9410039186477661, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9806557297706604, max_false: 0.9725072383880615, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9517238736152649, max_false: 0.9377975463867188, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9842177033424377, max_false: 0.987504243850708, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9752429723739624, max_false: 0.9707289934158325, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9569398164749146, max_false: 0.9827906489372253, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9682254195213318, max_false: 0.9638634324073792, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9811719655990601, max_false: 0.9722649455070496, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9243724942207336, max_false: 0.8771703839302063, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.978094220161438, max_false: 0.9527388215065002, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9766308665275574, max_false: 0.974180281162262, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9680496454238892, max_false: 0.9421773552894592, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9664745330810547, max_false: 0.9413706064224243, correct: True
in: torch.Size([2815, 8192]), out: torch.Size([8192]), max_true: 0.9746403694152832, max_false: 0.9802970886230469, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9675707817077637, max_false: 0.9496121406555176, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9861921072006226, max_false: 0.9823038578033447, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9681431651115417, max_false: 0.9653195738792419, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9766212701797485, max_false: 0.9752466678619385, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.975306510925293, max_false: 0.9478847980499268, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9809086322784424, max_false: 0.9760915637016296, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9734830856323242, max_false: 0.9667253494262695, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9804652333259583, max_false: 0.9815377593040466, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.967343807220459, max_false: 0.9597980380058289, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8979465365409851, max_false: 0.955845832824707, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.982393205165863, max_false: 0.9396576881408691, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.985771119594574, max_false: 0.9884698390960693, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9726595282554626, max_false: 0.9702466726303101, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9813174605369568, max_false: 0.9878685474395752, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9255110621452332, max_false: 0.9209563136100769, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9516043066978455, max_false: 0.9708774089813232, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9853804111480713, max_false: 0.975716769695282, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9784687757492065, max_false: 0.9784508943557739, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9829710721969604, max_false: 0.9598568081855774, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9734097719192505, max_false: 0.9642719030380249, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9581305384635925, max_false: 0.931804895401001, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9496780633926392, max_false: 0.9561307430267334, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9531545639038086, max_false: 0.9458082318305969, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9778090715408325, max_false: 0.9755160212516785, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9789842367172241, max_false: 0.9315844178199768, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9870634078979492, max_false: 0.9878244400024414, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.8442673683166504, max_false: 0.8360700607299805, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9824035167694092, max_false: 0.9785076975822449, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9451878070831299, max_false: 0.9298184514045715, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9886950254440308, max_false: 0.991115391254425, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9866711497306824, max_false: 0.9839092493057251, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9516934156417847, max_false: 0.9465195536613464, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9389625787734985, max_false: 0.9457219839096069, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9661439061164856, max_false: 0.9755929112434387, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9327040314674377, max_false: 0.8886188268661499, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9817572832107544, max_false: 0.9755542278289795, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9869625568389893, max_false: 0.9759328365325928, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9728022813796997, max_false: 0.9782566428184509, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9740697741508484, max_false: 0.9650528430938721, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9747493267059326, max_false: 0.964486300945282, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.974190890789032, max_false: 0.951077938079834, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9753950238227844, max_false: 0.9779813885688782, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.952392578125, max_false: 0.9454106688499451, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9525331854820251, max_false: 0.9547078013420105, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.961277186870575, max_false: 0.9576061964035034, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9618609547615051, max_false: 0.919162929058075, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.914129376411438, max_false: 0.938628077507019, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9879220724105835, max_false: 0.9869188666343689, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.974114716053009, max_false: 0.9425849914550781, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9854071736335754, max_false: 0.9810901880264282, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9537027478218079, max_false: 0.9481127262115479, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9871059656143188, max_false: 0.9908255338668823, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9904426336288452, max_false: 0.9837730526924133, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9814668893814087, max_false: 0.9746764302253723, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9318769574165344, max_false: 0.9315794110298157, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9749429821968079, max_false: 0.9225304126739502, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9465190172195435, max_false: 0.9097775816917419, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9856880307197571, max_false: 0.9902304410934448, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.977188766002655, max_false: 0.9765247702598572, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9778985977172852, max_false: 0.9745436310768127, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9507226347923279, max_false: 0.9443107843399048, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9356502294540405, max_false: 0.9554673433303833, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.967077374458313, max_false: 0.9456031918525696, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9775668382644653, max_false: 0.9784679412841797, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.8447224497795105, max_false: 0.8723224401473999, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9812265634536743, max_false: 0.9630508422851562, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9890893697738647, max_false: 0.9518231153488159, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9903603792190552, max_false: 0.989915668964386, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9251461029052734, max_false: 0.8902356624603271, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9814704656600952, max_false: 0.9780011773109436, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.957122266292572, max_false: 0.9353519082069397, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9141991138458252, max_false: 0.9058019518852234, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.8877283334732056, max_false: 0.8937919735908508, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9735583662986755, max_false: 0.9579363465309143, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9831088185310364, max_false: 0.9660762548446655, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9811416268348694, max_false: 0.9766284823417664, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.986621618270874, max_false: 0.9727956056594849, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9872670769691467, max_false: 0.9698758721351624, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9529144763946533, max_false: 0.9370882511138916, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9724277257919312, max_false: 0.974544882774353, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9809229373931885, max_false: 0.9434975385665894, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9861873388290405, max_false: 0.9845192432403564, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9731574654579163, max_false: 0.9685974717140198, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9723618626594543, max_false: 0.9691317081451416, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.936302900314331, max_false: 0.9323206543922424, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9841709733009338, max_false: 0.9908207058906555, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9796078205108643, max_false: 0.9785208106040955, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.985411524772644, max_false: 0.9842921495437622, correct: True
